timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210413-174439,14960,0.0,1.1,14991,0.0,1.1,147412
20210413-174444,14960,0.0,1.1,14991,0.0,1.1,148
20210413-174449,14960,80.0,1.1,14991,73.3,1.1,948
20210413-174455,14960,73.3,1.1,14991,81.2,1.1,64
20210413-174500,14960,40.0,1.1,14991,73.3,1.1,46892
20210413-174505,14960,80.0,1.1,14991,80.0,1.1,52084
20210413-174511,14960,86.7,1.1,14991,80.0,1.1,248244
20210413-174516,14960,73.3,1.1,14991,80.0,1.1,56
20210413-174521,14960,0.0,1.1,14991,0.0,1.1,60
20210413-174527,14960,0.0,1.1,14991,0.0,1.1,36
20210413-174532,14960,0.0,1.1,14991,0.0,1.1,36
20210413-174537,14960,0.0,1.1,14991,0.0,1.1,33792
20210413-174543,14960,0.0,1.1,14991,0.0,1.1,146604
20210413-174548,14960,86.7,1.1,14991,86.7,1.1,36
20210413-174553,14960,73.3,1.1,14991,93.3,1.1,64
20210413-174559,14960,73.3,1.1,14991,80.0,1.1,56
20210413-174604,14960,68.8,1.1,14991,80.0,1.1,255712
20210413-174610,14960,80.0,1.1,14991,86.7,1.1,80640
20210413-174615,14960,78.9,1.1,14991,80.0,1.1,52028
20210413-174621,14960,0.0,1.1,14991,0.0,1.1,56
20210413-174626,14960,0.0,1.1,14991,0.0,1.1,92
20210413-174631,14960,0.0,1.1,14991,0.0,1.1,36
20210413-174637,14960,0.0,1.1,14991,0.0,1.1,40
20210413-174642,14960,0.0,1.1,14991,0.0,1.1,35252
20210413-174647,14960,0.0,1.1,14991,33.3,1.1,82528
20210413-174653,14960,80.0,1.1,14991,80.0,1.1,116
20210413-174658,14960,80.0,1.1,14991,113.3,1.1,88
20210413-174703,14960,86.7,1.1,14991,93.3,1.1,105276
20210413-174709,14960,68.8,1.1,14991,80.0,1.1,246948
20210413-174714,14960,86.7,1.1,14991,80.0,1.1,72
20210413-174720,14960,0.0,1.1,14991,0.0,1.1,56
20210413-174725,14960,0.0,1.1,14991,0.0,1.1,60
20210413-174730,14960,0.0,1.1,14991,0.0,1.1,36
20210413-174736,14960,0.0,1.1,14991,0.0,1.1,21012
20210413-174741,14960,0.0,1.1,14991,0.0,1.1,196856
20210413-174746,14960,0.0,1.1,14991,0.0,1.1,44
20210413-174752,14960,73.3,1.1,14991,80.0,1.1,64
20210413-174757,14960,80.0,1.1,14991,93.3,1.1,52
20210413-174802,14960,87.5,1.1,14991,86.7,1.1,56968
20210413-174808,14960,80.0,1.1,14991,53.3,1.1,262984
20210413-174813,14960,86.7,1.1,14991,86.7,1.1,112
20210413-174819,14960,0.0,1.1,14991,0.0,1.1,56
20210413-174824,14960,0.0,1.1,14991,0.0,1.1,60
20210413-174829,14960,0.0,1.1,14991,0.0,1.1,36
20210413-174835,14960,0.0,1.1,14991,0.0,1.1,75816
20210413-174840,14960,0.0,1.1,14991,0.0,1.1,154112
20210413-174845,14960,0.0,1.1,14991,0.0,1.1,144
20210413-174851,14960,106.7,1.1,14991,60.0,1.1,36
20210413-174856,14960,93.3,1.1,14991,93.3,1.1,64
20210413-174901,14960,66.7,1.1,14991,80.0,1.1,62076
20210413-174907,14960,86.7,1.1,14991,73.3,1.1,83208
20210413-174912,14960,80.0,1.1,14991,86.7,1.1,179104
20210413-174917,14960,86.7,1.1,14991,93.3,1.1,52
20210413-174923,14960,0.0,1.1,14991,0.0,1.1,60
20210413-174928,14960,0.0,1.1,14991,0.0,1.1,36
20210413-174934,14960,0.0,1.1,14991,0.0,1.1,36
20210413-174939,14960,0.0,1.1,14991,0.0,1.1,78632
20210413-174944,14960,0.0,1.1,14991,0.0,1.1,127728
20210413-174950,14960,86.7,1.1,14991,87.5,1.1,1092
20210413-174955,14960,86.7,1.1,14991,75.0,1.1,64
20210413-175000,14960,87.5,1.1,14991,93.3,1.1,120
20210413-175006,14960,81.2,1.1,14991,86.7,1.1,111916
20210413-175011,14960,81.2,1.1,14991,86.7,1.1,215528
20210413-175017,14960,93.3,1.1,14991,100.0,1.1,52
20210413-175022,14960,0.0,1.1,14991,0.0,1.1,49260
20210413-175027,14960,0.0,1.1,14991,0.0,1.1,186636
20210413-175033,14960,0.0,1.1,14991,0.0,1.1,52
20210413-175038,14960,0.0,1.1,14991,6.2,1.1,36
20210413-175043,14960,0.0,1.1,14991,0.0,1.1,36
20210413-175049,14960,0.0,1.1,14991,13.3,1.1,36
20210413-175054,14960,93.3,1.1,14991,86.7,1.1,88
20210413-175059,14960,80.0,1.1,14991,68.8,1.1,544
20210413-175105,14960,53.3,1.1,14991,60.0,1.1,185736
20210413-175110,14960,86.7,1.1,14991,73.3,1.1,103208
20210413-175115,14960,93.3,1.1,14991,80.0,1.1,56
20210413-175121,14960,0.0,1.1,14991,0.0,1.1,49284
20210413-175126,14960,0.0,1.1,14991,0.0,1.1,209052
20210413-175132,14960,0.0,1.1,14991,0.0,1.1,36
20210413-175137,14960,0.0,1.1,14991,0.0,1.1,40
20210413-175142,14960,6.7,1.1,14991,0.0,1.1,36
20210413-175148,14960,0.0,1.1,14991,0.0,1.1,36
20210413-175153,14960,0.0,1.1,14991,6.7,1.1,68
20210413-175158,14960,6.7,1.1,14991,6.7,1.1,496
20210413-175204,14960,13.3,1.1,14991,13.3,1.1,2228
20210413-175209,14960,6.7,1.1,14991,6.7,1.1,52
20210413-175214,14960,0.0,1.1,14991,6.7,1.1,52
20210413-175219,14960,6.7,1.1,14991,13.3,1.1,60
20210413-175225,14960,6.7,1.1,14991,13.3,1.1,23388
20210413-175230,14960,6.7,1.1,14991,13.3,1.1,136
20210413-175235,14960,6.7,1.1,14991,6.7,1.1,5940
20210413-175241,14960,13.3,1.1,14991,6.7,1.1,116
20210413-175246,14960,6.7,1.1,14991,6.7,1.1,108
20210413-175251,14960,13.3,1.1,14991,13.3,1.1,56
20210413-175257,14960,0.0,1.1,14991,0.0,1.1,24240
20210413-175302,14960,0.0,1.1,14991,0.0,1.1,3368
20210413-175307,14960,0.0,1.1,14991,0.0,1.1,1348
20210413-175313,14960,0.0,1.1,14991,0.0,1.1,64
20210413-175318,14960,0.0,1.1,14991,0.0,1.1,56
20210413-175323,14960,0.0,1.1,14991,0.0,1.1,1976
20210413-175329,14960,13.3,1.1,14991,0.0,1.1,132
20210413-175334,14960,6.7,1.1,14991,6.7,1.1,56
20210413-175339,14960,6.7,1.1,14991,6.7,1.1,2416
20210413-175345,14960,13.3,1.1,14991,6.2,1.1,580
20210413-175350,14960,6.7,1.1,14991,6.7,1.1,84
20210413-175355,14960,6.2,1.1,14991,0.0,1.1,56
20210413-175401,14960,6.7,1.1,14991,6.7,1.1,24888
20210413-175406,14960,6.7,1.1,14991,6.7,1.1,176
20210413-175411,14960,6.7,1.1,14991,6.7,1.1,5524
20210413-175417,14960,6.7,1.1,14991,6.7,1.1,76
20210413-175422,14960,6.7,1.1,14991,0.0,1.1,540
20210413-175427,14960,13.3,1.1,14991,6.7,1.1,52
20210413-175433,14960,0.0,1.1,14991,0.0,1.1,23916
20210413-175438,14960,0.0,1.1,14991,0.0,1.1,40
20210413-175443,14960,0.0,1.1,14991,0.0,1.1,3676
20210413-175449,14960,0.0,1.1,14991,0.0,1.1,952
20210413-175454,14960,0.0,1.1,14991,0.0,1.1,76
20210413-175459,14960,73.3,1.1,14991,80.0,1.1,556
20210413-175505,14960,80.0,1.1,14991,93.3,1.1,2608
20210413-175510,14960,93.3,1.1,14991,81.2,1.1,416
20210413-175516,14960,87.5,1.1,14991,80.0,1.1,112228
20210413-175521,14960,66.7,1.1,14991,66.7,1.1,210480
20210413-175526,14960,80.0,1.1,14991,80.0,1.1,52
20210413-175532,14960,0.0,1.1,14991,0.0,1.1,60
20210413-175537,14960,0.0,1.1,14991,0.0,1.1,40
20210413-175542,14960,0.0,1.1,14991,0.0,1.1,36
20210413-175548,14960,0.0,1.1,14991,0.0,1.1,81688
20210413-175553,14960,0.0,1.1,14991,0.0,1.1,141396
20210413-175558,14960,0.0,1.1,14991,0.0,1.1,60
20210413-175604,14960,86.7,1.1,14991,93.3,1.1,68
20210413-175609,14960,93.3,1.1,14991,86.7,1.1,52
20210413-175615,14960,86.7,1.1,14991,93.3,1.1,113468
20210413-175620,14960,60.0,1.1,14991,60.0,1.1,240364
20210413-175625,14960,86.7,1.1,14991,81.2,1.1,132
20210413-175631,14960,6.7,1.1,14991,0.0,1.1,52
20210413-175636,14960,0.0,1.1,14991,0.0,1.1,60
20210413-175641,14960,0.0,1.1,14991,0.0,1.1,80
20210413-175647,14960,0.0,1.1,14991,0.0,1.1,16864
20210413-175652,14960,0.0,1.1,14991,0.0,1.1,120212
20210413-175657,14960,0.0,1.1,14991,0.0,1.1,50492
20210413-175703,14960,86.7,1.1,14991,73.3,1.1,68
20210413-175708,14960,73.3,1.1,14991,86.7,1.1,52
20210413-175714,14960,86.7,1.1,14991,73.3,1.1,27796
20210413-175719,14960,80.0,1.1,14991,80.0,1.1,86112
20210413-175724,14960,86.7,1.1,14991,93.3,1.1,199656
20210413-175730,14960,86.7,1.1,14991,86.7,1.1,52
20210413-175735,14960,0.0,1.1,14991,0.0,1.1,64
20210413-175740,14960,0.0,1.1,14991,0.0,1.1,40
20210413-175746,14960,0.0,1.1,14991,0.0,1.1,36
20210413-175751,14960,0.0,1.1,14991,0.0,1.1,119608
20210413-175756,14960,0.0,1.1,14991,0.0,1.1,99876
