timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-142324,7834,6.7,0.9,7865,6.2,0.9,68
20210414-142329,7834,6.7,0.9,7865,13.3,0.9,40
20210414-142335,7834,6.7,0.9,7865,6.7,0.9,40
20210414-142340,7834,20.0,0.9,7865,6.7,0.9,40
20210414-142345,7834,6.7,0.9,7865,6.7,0.9,40
20210414-142351,7834,13.3,0.9,7865,6.7,0.9,644
20210414-142356,7834,6.7,0.9,7865,6.7,0.9,96
20210414-142401,7834,13.3,0.9,7865,13.3,0.9,40
20210414-142407,7834,12.5,0.9,7865,6.7,0.9,36
20210414-142412,7834,6.7,0.9,7865,0.0,0.9,52
20210414-142417,7834,6.7,0.9,7865,6.2,0.9,536
20210414-142423,7834,6.7,0.9,7865,0.0,0.9,92
20210414-142428,7834,6.2,0.9,7865,6.7,0.9,128
20210414-142433,7834,6.7,0.9,7865,0.0,0.9,400
20210414-142439,7834,0.0,0.9,7865,13.3,0.9,64
20210414-142444,7834,6.7,0.9,7865,0.0,0.9,40
20210414-142449,7834,6.2,0.9,7865,6.7,0.9,56
20210414-142455,7834,6.2,0.9,7865,13.3,0.9,40
20210414-142500,7834,13.3,0.9,7865,0.0,0.9,40
20210414-142505,7834,6.7,0.9,7865,6.7,0.9,196
20210414-142511,7834,6.2,0.9,7865,6.7,0.9,628
20210414-142516,7834,6.2,0.9,7865,6.2,0.9,76
20210414-142521,7834,13.3,0.9,7865,13.3,0.9,76
20210414-142527,7834,6.7,0.9,7865,6.7,0.9,44
20210414-142532,7834,13.3,0.9,7865,13.3,0.9,40
20210414-142537,7834,6.7,0.9,7865,13.3,0.9,192
20210414-142543,7834,6.2,0.9,7865,6.7,0.9,40
20210414-142548,7834,0.0,0.9,7865,6.7,0.9,524
20210414-142553,7834,6.7,0.9,7865,6.7,0.9,64
20210414-142559,7834,13.3,0.9,7865,6.7,0.9,40
20210414-142604,7834,6.7,0.9,7865,6.7,0.9,40
20210414-142609,7834,6.7,0.9,7865,13.3,0.9,192
20210414-142615,7834,6.7,0.9,7865,6.2,0.9,40
20210414-142620,7834,0.0,0.9,7865,13.3,0.9,40
20210414-142625,7834,6.7,0.9,7865,6.7,0.9,496
20210414-142631,7834,53.3,0.9,7865,66.7,0.9,56
20210414-142636,7834,60.0,0.9,7865,60.0,0.9,188
20210414-142641,7834,60.0,0.9,7865,66.7,0.9,412
20210414-142647,7834,46.7,0.9,7865,26.7,0.9,48
20210414-142652,7834,6.7,0.9,7865,6.7,0.9,80
20210414-142657,7834,6.7,0.9,7865,0.0,0.9,316
20210414-142703,7834,6.7,0.9,7865,6.2,0.9,40
20210414-142708,7834,6.7,0.9,7865,6.7,0.9,204
20210414-142713,7834,6.7,0.9,7865,6.7,0.9,40
20210414-142719,7834,6.7,0.9,7865,6.7,0.9,40
20210414-142724,7834,6.7,0.9,7865,6.2,0.9,40
20210414-142729,7834,6.7,0.9,7865,6.7,0.9,508
20210414-142735,7834,6.7,0.9,7865,0.0,0.9,80
20210414-142740,7834,0.0,0.9,7865,0.0,0.9,172
20210414-142745,7834,6.7,0.9,7865,0.0,0.9,52
20210414-142751,7834,6.2,0.9,7865,0.0,0.9,56
20210414-142756,7834,0.0,0.9,7865,6.7,0.9,508
20210414-142801,7834,6.2,0.9,7865,0.0,0.9,1020
20210414-142807,7834,6.7,0.9,7865,13.3,0.9,40
