timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-123718,4384,0.0,0.9,4420,0.0,0.9,0
20210414-123724,4384,0.0,0.9,4420,0.0,0.9,60
20210414-123729,4384,60.0,0.9,4420,50.0,0.9,612
20210414-123734,4384,60.0,0.9,4420,73.3,0.9,0
20210414-123740,4384,56.2,0.9,4420,50.0,0.9,212
20210414-123745,4384,66.7,0.9,4420,60.0,0.9,144
20210414-123751,4384,56.2,0.9,4420,73.3,0.9,76
20210414-123756,4384,20.0,0.9,4420,13.3,0.9,68
20210414-123801,4384,0.0,0.9,4420,0.0,0.9,44
20210414-123807,4384,0.0,0.9,4420,0.0,0.9,1340
20210414-123812,4384,0.0,0.9,4420,0.0,0.9,68
20210414-123817,4384,0.0,0.9,4420,0.0,0.9,152
20210414-123823,4384,0.0,0.9,4420,0.0,0.9,64
20210414-123828,4384,0.0,0.9,4420,0.0,0.9,68
20210414-123833,4384,0.0,0.9,4420,0.0,0.9,40
20210414-123839,4384,56.2,0.9,4420,60.0,0.9,76
20210414-123844,4384,60.0,0.9,4420,60.0,0.9,428
20210414-123849,4384,66.7,0.9,4420,56.2,0.9,60
20210414-123855,4384,60.0,0.9,4420,60.0,0.9,384
20210414-123900,4384,53.3,0.9,4420,60.0,0.9,76
20210414-123905,4384,46.7,0.9,4420,60.0,0.9,40
20210414-123911,4384,0.0,0.9,4420,0.0,0.9,52
20210414-123916,4384,0.0,0.9,4420,0.0,0.9,40
20210414-123921,4384,0.0,0.9,4420,0.0,0.9,480
20210414-123927,4384,0.0,0.9,4420,0.0,0.9,92
20210414-123932,4384,0.0,0.9,4420,0.0,0.9,52
20210414-123937,4384,0.0,0.9,4420,0.0,0.9,40
20210414-123943,4384,0.0,0.9,4420,0.0,0.9,60
20210414-123948,4384,66.7,0.9,4420,66.7,0.9,40
20210414-123953,4384,66.7,0.9,4420,56.2,0.9,20
20210414-123959,4384,66.7,0.9,4420,60.0,0.9,484
20210414-124004,4384,53.3,0.9,4420,53.3,0.9,116
20210414-124010,4384,53.3,0.9,4420,60.0,0.9,52
20210414-124015,4384,18.8,0.9,4420,0.0,0.9,40
20210414-124020,4384,0.0,0.9,4420,0.0,0.9,484
20210414-124026,4384,0.0,0.9,4420,0.0,0.9,44
20210414-124031,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124036,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124042,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124047,4384,0.0,0.9,4420,0.0,0.9,44
20210414-124052,4384,66.7,0.9,4420,60.0,0.9,468
20210414-124058,4384,60.0,0.9,4420,60.0,0.9,176
20210414-124103,4384,66.7,0.9,4420,60.0,0.9,60
20210414-124108,4384,60.0,0.9,4420,66.7,0.9,40
20210414-124114,4384,60.0,0.9,4420,53.3,0.9,40
20210414-124119,4384,60.0,0.9,4420,66.7,0.9,48
20210414-124124,4384,0.0,0.9,4420,0.0,0.9,44
20210414-124130,4384,0.0,0.9,4420,0.0,0.9,460
20210414-124135,4384,0.0,0.9,4420,0.0,0.9,100
20210414-124140,4384,0.0,0.9,4420,0.0,0.9,52
20210414-124146,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124151,4384,0.0,0.9,4420,0.0,0.9,60
20210414-124156,4384,0.0,0.9,4420,0.0,0.9,44
20210414-124202,4384,53.3,0.9,4420,66.7,0.9,60
20210414-124207,4384,50.0,0.9,4420,66.7,0.9,524
20210414-124212,4384,53.3,0.9,4420,53.3,0.9,64
20210414-124218,4384,80.0,0.9,4420,73.3,0.9,60
20210414-124223,4384,66.7,0.9,4420,66.7,0.9,392
20210414-124229,4384,66.7,0.9,4420,73.3,0.9,40
20210414-124234,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124239,4384,0.0,0.9,4420,0.0,0.9,52
20210414-124245,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124250,4384,0.0,0.9,4420,0.0,0.9,44
20210414-124255,4384,0.0,0.9,4420,0.0,0.9,560
20210414-124301,4384,0.0,0.9,4420,0.0,0.9,76
20210414-124306,4384,60.0,0.9,4420,62.5,0.9,964
20210414-124311,4384,60.0,0.9,4420,60.0,0.9,40
20210414-124317,4384,50.0,0.9,4420,60.0,0.9,40
20210414-124322,4384,66.7,0.9,4420,66.7,0.9,380
20210414-124327,4384,66.7,0.9,4420,66.7,0.9,124
20210414-124333,4384,60.0,0.9,4420,62.5,0.9,108
20210414-124338,4384,0.0,0.9,4420,0.0,0.9,64
20210414-124343,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124349,4384,0.0,0.9,4420,0.0,0.9,44
20210414-124354,4384,6.7,0.9,4420,0.0,0.9,60
20210414-124359,4384,0.0,0.9,4420,0.0,0.9,380
20210414-124405,4384,0.0,0.9,4420,0.0,0.9,116
20210414-124410,4384,62.5,0.9,4420,46.7,0.9,156
20210414-124415,4384,60.0,0.9,4420,53.3,0.9,56
20210414-124421,4384,60.0,0.9,4420,66.7,0.9,40
20210414-124426,4384,60.0,0.9,4420,53.3,0.9,476
20210414-124432,4384,66.7,0.9,4420,68.8,0.9,40
20210414-124437,4384,60.0,0.9,4420,60.0,0.9,40
20210414-124442,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124448,4384,0.0,0.9,4420,0.0,0.9,56
20210414-124453,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124458,4384,0.0,0.9,4420,0.0,0.9,80
20210414-124504,4384,0.0,0.9,4420,0.0,0.9,488
20210414-124509,4384,0.0,0.9,4420,0.0,0.9,60
20210414-124514,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124520,4384,73.3,0.9,4420,60.0,0.9,60
20210414-124525,4384,60.0,0.9,4420,60.0,0.9,52
20210414-124530,4384,60.0,0.9,4420,56.2,0.9,56
20210414-124536,4384,60.0,0.9,4420,66.7,0.9,632
20210414-124541,4384,60.0,0.9,4420,60.0,0.9,92
20210414-124546,4384,20.0,0.9,4420,6.7,0.9,52
20210414-124552,4384,0.0,0.9,4420,0.0,0.9,64
20210414-124557,4384,0.0,0.9,4420,0.0,0.9,364
20210414-124602,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124608,4384,0.0,0.9,4420,0.0,0.9,372
20210414-124613,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124619,4384,0.0,0.9,4420,0.0,0.9,368
20210414-124624,4384,50.0,0.9,4420,46.7,0.9,72
20210414-124629,4384,56.2,0.9,4420,53.3,0.9,64
20210414-124635,4384,53.3,0.9,4420,43.8,0.9,40
20210414-124640,4384,46.7,0.9,4420,56.2,0.9,40
20210414-124645,4384,60.0,0.9,4420,53.3,0.9,76
20210414-124651,4384,53.3,0.9,4420,60.0,0.9,384
20210414-124656,4384,0.0,0.9,4420,0.0,0.9,164
20210414-124701,4384,0.0,0.9,4420,0.0,0.9,0
20210414-124707,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124712,4384,0.0,0.9,4420,0.0,0.9,40
20210414-124717,4384,0.0,0.9,4420,0.0,0.9,48
20210414-124723,4384,0.0,0.9,4420,0.0,0.9,412
20210414-124728,4384,66.7,0.9,4420,50.0,0.9,108
20210414-124733,4384,56.2,0.9,4420,60.0,0.9,116
20210414-124739,4384,53.3,0.9,4420,60.0,0.9,48
20210414-124744,4384,56.2,0.9,4420,60.0,0.9,40
20210414-124750,4384,73.3,0.9,4420,80.0,0.9,64
