timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-130530,4384,0.0,0.9,4420,0.0,0.9,48
20210414-130535,4384,0.0,0.9,4420,13.3,0.9,104
20210414-130541,4384,66.7,0.9,4420,60.0,0.9,480
20210414-130546,4384,60.0,0.9,4420,60.0,0.9,88
20210414-130551,4384,53.3,0.9,4420,60.0,0.9,40
20210414-130557,4384,53.3,0.9,4420,60.0,0.9,40
20210414-130602,4384,60.0,0.9,4420,60.0,0.9,84
20210414-130607,4384,0.0,0.9,4420,0.0,0.9,460
20210414-130613,4384,0.0,0.9,4420,0.0,0.9,76
20210414-130618,4384,0.0,0.9,4420,0.0,0.9,40
20210414-130623,4384,0.0,0.9,4420,0.0,0.9,40
20210414-130629,4384,0.0,0.9,4420,0.0,0.9,44
20210414-130634,4384,0.0,0.9,4420,0.0,0.9,40
20210414-130639,4384,0.0,0.9,4420,0.0,0.9,64
20210414-130645,4384,66.7,0.9,4420,66.7,0.9,540
20210414-130650,4384,46.7,0.9,4420,50.0,0.9,352
20210414-130656,4384,60.0,0.9,4420,66.7,0.9,80
20210414-130701,4384,56.2,0.9,4420,50.0,0.9,40
20210414-130706,4384,53.3,0.9,4420,56.2,0.9,40
20210414-130712,4384,26.7,0.9,4420,0.0,0.9,40
20210414-130717,4384,0.0,0.9,4420,0.0,0.9,52
20210414-130722,4384,0.0,0.9,4420,0.0,0.9,52
20210414-130728,4384,0.0,0.9,4420,0.0,0.9,484
20210414-130733,4384,0.0,0.9,4420,0.0,0.9,64
20210414-130738,4384,0.0,0.9,4420,0.0,0.9,76
20210414-130744,4384,0.0,0.9,4420,0.0,0.9,36
20210414-130749,4384,66.7,0.9,4420,53.3,0.9,64
20210414-130754,4384,60.0,0.9,4420,60.0,0.9,60
20210414-130800,4384,50.0,0.9,4420,60.0,0.9,48
20210414-130805,4384,60.0,0.9,4420,53.3,0.9,1436
20210414-130810,4384,60.0,0.9,4420,46.7,0.9,60
20210414-130816,4384,53.3,0.9,4420,60.0,0.9,40
20210414-130821,4384,0.0,0.9,4420,0.0,0.9,40
20210414-130826,4384,0.0,0.9,4420,0.0,0.9,64
20210414-130832,4384,0.0,0.9,4420,0.0,0.9,40
20210414-130837,4384,0.0,0.9,4420,0.0,0.9,124
20210414-130842,4384,0.0,0.9,4420,0.0,0.9,484
20210414-130848,4384,0.0,0.9,4420,0.0,0.9,0
20210414-130853,4384,0.0,0.9,4420,6.7,0.9,436
20210414-130858,4384,62.5,0.9,4420,60.0,0.9,40
20210414-130904,4384,53.3,0.9,4420,73.3,0.9,40
20210414-130909,4384,53.3,0.9,4420,60.0,0.9,0
20210414-130915,4384,60.0,0.9,4420,60.0,0.9,40
20210414-130920,4384,60.0,0.9,4420,66.7,0.9,420
20210414-130925,4384,80.0,0.9,4420,0.0,0.9,216
20210414-130931,4384,0.0,0.9,4420,0.0,0.9,72
20210414-130936,4384,0.0,0.9,4420,0.0,0.9,376
20210414-130941,4384,0.0,0.9,4420,0.0,0.9,40
20210414-130947,4384,0.0,0.9,4420,0.0,0.9,44
20210414-130952,4384,0.0,0.9,4420,0.0,0.9,40
20210414-130957,4384,0.0,0.9,4420,0.0,0.9,40
20210414-131003,4384,66.7,0.9,4420,68.8,0.9,60
20210414-131008,4384,56.2,0.9,4420,60.0,0.9,60
20210414-131013,4384,53.3,0.9,4420,50.0,0.9,508
20210414-131019,4384,50.0,0.9,4420,56.2,0.9,44
20210414-131024,4384,53.3,0.9,4420,53.3,0.9,40
20210414-131029,4384,46.7,0.9,4420,53.3,0.9,40
20210414-131035,4384,0.0,0.9,4420,0.0,0.9,40
20210414-131040,4384,0.0,0.9,4420,0.0,0.9,64
20210414-131045,4384,0.0,0.9,4420,0.0,0.9,184
20210414-131051,4384,0.0,0.9,4420,0.0,0.9,460
20210414-131056,4384,0.0,0.9,4420,0.0,0.9,40
20210414-131101,4384,0.0,0.9,4420,0.0,0.9,40
20210414-131107,4384,66.7,0.9,4420,53.3,0.9,80
20210414-131112,4384,53.3,0.9,4420,60.0,0.9,320
20210414-131118,4384,60.0,0.9,4420,53.3,0.9,124
20210414-131123,4384,60.0,0.9,4420,73.3,0.9,288
20210414-131128,4384,60.0,0.9,4420,60.0,0.9,80
20210414-131134,4384,60.0,0.9,4420,60.0,0.9,348
20210414-131139,4384,0.0,0.9,4420,0.0,0.9,64
20210414-131144,4384,0.0,0.9,4420,0.0,0.9,52
20210414-131150,4384,0.0,0.9,4420,0.0,0.9,44
20210414-131155,4384,0.0,0.9,4420,0.0,0.9,40
20210414-131200,4384,0.0,0.9,4420,0.0,0.9,76
20210414-131206,4384,6.2,0.9,4420,0.0,0.9,60
20210414-131211,4384,0.0,0.9,4420,0.0,0.9,544
20210414-131216,4384,73.3,0.9,4420,53.3,0.9,0
20210414-131222,4384,53.3,0.9,4420,60.0,0.9,60
20210414-131227,4384,66.7,0.9,4420,60.0,0.9,84
20210414-131232,4384,60.0,0.9,4420,66.7,0.9,0
20210414-131238,4384,53.3,0.9,4420,53.3,0.9,56
20210414-131243,4384,60.0,0.9,4420,60.0,0.9,480
20210414-131249,4384,0.0,0.9,4420,0.0,0.9,152
20210414-131254,4384,0.0,0.9,4420,0.0,0.9,56
20210414-131259,4384,0.0,0.9,4420,0.0,0.9,44
20210414-131304,4384,0.0,0.9,4420,0.0,0.9,984
20210414-131310,4384,0.0,0.9,4420,0.0,0.9,372
20210414-131315,4384,0.0,0.9,4420,0.0,0.9,72
