[13:34:58.724] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 800, time_diff = 1824, curr_tstamp = 51869472, prev_tstamp = 51867648, diff_repr = 28, milli_hex = 1, micro_hex = 12
[13:34:58.724] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 826, time_diff = 826, curr_tstamp = 51869862, prev_tstamp = 51869036, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.725] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 327, time_diff = 1351, curr_tstamp = 51871213, prev_tstamp = 51869862, diff_repr = 21, milli_hex = 1, micro_hex = 5
[13:34:58.727] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 691, time_diff = 691, curr_tstamp = 51871904, prev_tstamp = 51871213, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.727] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 812, time_diff = 2860, curr_tstamp = 51872332, prev_tstamp = 51869472, diff_repr = 44, milli_hex = 2, micro_hex = 12
[13:34:58.728] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 551, time_diff = 1575, curr_tstamp = 51873479, prev_tstamp = 51871904, diff_repr = 24, milli_hex = 1, micro_hex = 8
[13:34:58.729] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 686, time_diff = 686, curr_tstamp = 51874165, prev_tstamp = 51873479, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.729] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 263, time_diff = 2311, curr_tstamp = 51874643, prev_tstamp = 51872332, diff_repr = 36, milli_hex = 2, micro_hex = 4
[13:34:58.730] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 805, time_diff = 805, curr_tstamp = 51874970, prev_tstamp = 51874165, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.731] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 614, time_diff = 1638, curr_tstamp = 51876281, prev_tstamp = 51874643, diff_repr = 25, milli_hex = 1, micro_hex = 9
[13:34:58.732] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 186, time_diff = 2234, curr_tstamp = 51877204, prev_tstamp = 51874970, diff_repr = 34, milli_hex = 2, micro_hex = 2
[13:34:58.732] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 709, time_diff = 709, curr_tstamp = 51877913, prev_tstamp = 51877204, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.733] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 205, time_diff = 2253, curr_tstamp = 51878534, prev_tstamp = 51876281, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.734] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 752, time_diff = 752, curr_tstamp = 51878665, prev_tstamp = 51877913, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.735] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 676, time_diff = 676, curr_tstamp = 51879341, prev_tstamp = 51878665, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.736] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 360, time_diff = 1384, curr_tstamp = 51880725, prev_tstamp = 51879341, diff_repr = 21, milli_hex = 1, micro_hex = 5
[13:34:58.736] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 211, time_diff = 2259, curr_tstamp = 51880793, prev_tstamp = 51878534, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.737] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 782, time_diff = 782, curr_tstamp = 51881507, prev_tstamp = 51880725, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.738] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 566, time_diff = 2614, curr_tstamp = 51883407, prev_tstamp = 51880793, diff_repr = 40, milli_hex = 2, micro_hex = 8
[13:34:58.739] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 969, time_diff = 3017, curr_tstamp = 51884524, prev_tstamp = 51881507, diff_repr = 47, milli_hex = 2, micro_hex = 15
[13:34:58.740] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 715, time_diff = 715, curr_tstamp = 51885239, prev_tstamp = 51884524, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.741] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 248, time_diff = 2296, curr_tstamp = 51885703, prev_tstamp = 51883407, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.742] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 775, time_diff = 775, curr_tstamp = 51886014, prev_tstamp = 51885239, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.742] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 696, time_diff = 696, curr_tstamp = 51886710, prev_tstamp = 51886014, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.743] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 170, time_diff = 2218, curr_tstamp = 51887921, prev_tstamp = 51885703, diff_repr = 34, milli_hex = 2, micro_hex = 2
[13:34:58.744] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 546, time_diff = 1570, curr_tstamp = 51888280, prev_tstamp = 51886710, diff_repr = 24, milli_hex = 1, micro_hex = 8
[13:34:58.744] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 709, time_diff = 709, curr_tstamp = 51888989, prev_tstamp = 51888280, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.745] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 108, time_diff = 2156, curr_tstamp = 51890077, prev_tstamp = 51887921, diff_repr = 33, milli_hex = 2, micro_hex = 1
[13:34:58.745] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 501, time_diff = 1525, curr_tstamp = 51890514, prev_tstamp = 51888989, diff_repr = 23, milli_hex = 1, micro_hex = 7
[13:34:58.746] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 686, time_diff = 686, curr_tstamp = 51891200, prev_tstamp = 51890514, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.747] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 492, time_diff = 2540, curr_tstamp = 51892617, prev_tstamp = 51890077, diff_repr = 39, milli_hex = 2, micro_hex = 7
[13:34:58.748] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 461, time_diff = 1485, curr_tstamp = 51892685, prev_tstamp = 51891200, diff_repr = 23, milli_hex = 1, micro_hex = 7
[13:34:58.749] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 720, time_diff = 720, curr_tstamp = 51893405, prev_tstamp = 51892685, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.750] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 722, time_diff = 722, curr_tstamp = 51894127, prev_tstamp = 51893405, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.750] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 993, time_diff = 2017, curr_tstamp = 51894634, prev_tstamp = 51892617, diff_repr = 31, milli_hex = 1, micro_hex = 15
[13:34:58.751] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 795, time_diff = 795, curr_tstamp = 51894922, prev_tstamp = 51894127, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.752] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 65, time_diff = 2113, curr_tstamp = 51897035, prev_tstamp = 51894922, diff_repr = 33, milli_hex = 2, micro_hex = 1
[13:34:58.753] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 882, time_diff = 2930, curr_tstamp = 51897564, prev_tstamp = 51894634, diff_repr = 45, milli_hex = 2, micro_hex = 13
[13:34:58.753] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 824, time_diff = 824, curr_tstamp = 51897859, prev_tstamp = 51897035, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.754] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 417, time_diff = 1441, curr_tstamp = 51899300, prev_tstamp = 51897859, diff_repr = 22, milli_hex = 1, micro_hex = 6
[13:34:58.755] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 340, time_diff = 2388, curr_tstamp = 51899952, prev_tstamp = 51897564, diff_repr = 37, milli_hex = 2, micro_hex = 5
[13:34:58.756] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 788, time_diff = 788, curr_tstamp = 51900088, prev_tstamp = 51899300, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.756] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 695, time_diff = 695, curr_tstamp = 51900783, prev_tstamp = 51900088, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.757] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 731, time_diff = 731, curr_tstamp = 51901514, prev_tstamp = 51900783, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.758] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 789, time_diff = 1813, curr_tstamp = 51901765, prev_tstamp = 51899952, diff_repr = 28, milli_hex = 1, micro_hex = 12
[13:34:58.758] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 786, time_diff = 786, curr_tstamp = 51902300, prev_tstamp = 51901514, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.759] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 735, time_diff = 735, curr_tstamp = 51903035, prev_tstamp = 51902300, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.760] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 876, time_diff = 1900, curr_tstamp = 51903665, prev_tstamp = 51901765, diff_repr = 29, milli_hex = 1, micro_hex = 13
[13:34:58.760] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 243, time_diff = 2291, curr_tstamp = 51905326, prev_tstamp = 51903035, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.761] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 700, time_diff = 700, curr_tstamp = 51906026, prev_tstamp = 51905326, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.762] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 666, time_diff = 2714, curr_tstamp = 51906379, prev_tstamp = 51903665, diff_repr = 42, milli_hex = 2, micro_hex = 10
[13:34:58.763] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 502, time_diff = 1526, curr_tstamp = 51907552, prev_tstamp = 51906026, diff_repr = 23, milli_hex = 1, micro_hex = 7
[13:34:58.763] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 699, time_diff = 699, curr_tstamp = 51908251, prev_tstamp = 51907552, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.764] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 317, time_diff = 2365, curr_tstamp = 51908744, prev_tstamp = 51906379, diff_repr = 36, milli_hex = 2, micro_hex = 4
[13:34:58.764] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 548, time_diff = 1572, curr_tstamp = 51909823, prev_tstamp = 51908251, diff_repr = 24, milli_hex = 1, micro_hex = 8
[13:34:58.765] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 700, time_diff = 700, curr_tstamp = 51910523, prev_tstamp = 51909823, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.766] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 209, time_diff = 2257, curr_tstamp = 51911001, prev_tstamp = 51908744, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.767] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 145, time_diff = 2193, curr_tstamp = 51912716, prev_tstamp = 51910523, diff_repr = 34, milli_hex = 2, micro_hex = 2
[13:34:58.767] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 754, time_diff = 754, curr_tstamp = 51913470, prev_tstamp = 51912716, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.768] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 461, time_diff = 2509, curr_tstamp = 51913510, prev_tstamp = 51911001, diff_repr = 39, milli_hex = 2, micro_hex = 7
[13:34:58.769] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 759, time_diff = 759, curr_tstamp = 51914229, prev_tstamp = 51913470, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.769] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 144, time_diff = 1168, curr_tstamp = 51914678, prev_tstamp = 51913510, diff_repr = 18, milli_hex = 1, micro_hex = 2
[13:34:58.770] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 826, time_diff = 826, curr_tstamp = 51915055, prev_tstamp = 51914229, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.770] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 426, time_diff = 1450, curr_tstamp = 51916505, prev_tstamp = 51915055, diff_repr = 22, milli_hex = 1, micro_hex = 6
[13:34:58.771] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 13, time_diff = 2061, curr_tstamp = 51916739, prev_tstamp = 51914678, diff_repr = 32, milli_hex = 2, micro_hex = 0
[13:34:58.772] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 819, time_diff = 819, curr_tstamp = 51917324, prev_tstamp = 51916505, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.773] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 11, time_diff = 2059, curr_tstamp = 51918798, prev_tstamp = 51916739, diff_repr = 32, milli_hex = 2, micro_hex = 0
[13:34:58.773] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 245, time_diff = 2293, curr_tstamp = 51919617, prev_tstamp = 51917324, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.774] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 696, time_diff = 696, curr_tstamp = 51920313, prev_tstamp = 51919617, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.775] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 955, time_diff = 1979, curr_tstamp = 51920777, prev_tstamp = 51918798, diff_repr = 30, milli_hex = 1, micro_hex = 14
[13:34:58.775] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 782, time_diff = 782, curr_tstamp = 51921095, prev_tstamp = 51920313, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.776] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 750, time_diff = 750, curr_tstamp = 51921845, prev_tstamp = 51921095, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.777] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 711, time_diff = 711, curr_tstamp = 51922556, prev_tstamp = 51921845, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.777] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 920, time_diff = 1944, curr_tstamp = 51922721, prev_tstamp = 51920777, diff_repr = 30, milli_hex = 1, micro_hex = 14
[13:34:58.778] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 502, time_diff = 1526, curr_tstamp = 51924082, prev_tstamp = 51922556, diff_repr = 23, milli_hex = 1, micro_hex = 7
[13:34:58.779] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 690, time_diff = 690, curr_tstamp = 51924772, prev_tstamp = 51924082, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.779] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 56, time_diff = 2104, curr_tstamp = 51924825, prev_tstamp = 51922721, diff_repr = 32, milli_hex = 2, micro_hex = 0
[13:34:58.780] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 530, time_diff = 1554, curr_tstamp = 51926326, prev_tstamp = 51924772, diff_repr = 24, milli_hex = 1, micro_hex = 8
[13:34:58.781] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 693, time_diff = 693, curr_tstamp = 51927019, prev_tstamp = 51926326, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.781] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 579, time_diff = 2627, curr_tstamp = 51927452, prev_tstamp = 51924825, diff_repr = 41, milli_hex = 2, micro_hex = 9
[13:34:58.782] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 541, time_diff = 1565, curr_tstamp = 51928584, prev_tstamp = 51927019, diff_repr = 24, milli_hex = 1, micro_hex = 8
[13:34:58.783] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 744, time_diff = 744, curr_tstamp = 51929328, prev_tstamp = 51928584, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.784] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 92, time_diff = 2140, curr_tstamp = 51929592, prev_tstamp = 51927452, diff_repr = 33, milli_hex = 2, micro_hex = 1
[13:34:58.784] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 833, time_diff = 833, curr_tstamp = 51930161, prev_tstamp = 51929328, diff_repr = 13, milli_hex = 0, micro_hex = 13
[13:34:58.785] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 685, time_diff = 685, curr_tstamp = 51930846, prev_tstamp = 51930161, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.786] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 956, time_diff = 1980, curr_tstamp = 51931572, prev_tstamp = 51929592, diff_repr = 30, milli_hex = 1, micro_hex = 14
[13:34:58.787] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 244, time_diff = 2292, curr_tstamp = 51933138, prev_tstamp = 51930846, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.787] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 60, time_diff = 2108, curr_tstamp = 51933680, prev_tstamp = 51931572, diff_repr = 32, milli_hex = 2, micro_hex = 0
[13:34:58.788] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 789, time_diff = 789, curr_tstamp = 51933927, prev_tstamp = 51933138, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.789] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 422, time_diff = 1446, curr_tstamp = 51935373, prev_tstamp = 51933927, diff_repr = 22, milli_hex = 1, micro_hex = 6
[13:34:58.790] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 951, time_diff = 1975, curr_tstamp = 51935655, prev_tstamp = 51933680, diff_repr = 30, milli_hex = 1, micro_hex = 14
[13:34:58.791] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 795, time_diff = 795, curr_tstamp = 51936168, prev_tstamp = 51935373, diff_repr = 12, milli_hex = 0, micro_hex = 12
[13:34:58.791] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 689, time_diff = 689, curr_tstamp = 51936857, prev_tstamp = 51936168, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.792] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 715, time_diff = 715, curr_tstamp = 51937572, prev_tstamp = 51936857, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.793] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 1, meta.microsecs = 933, time_diff = 1957, curr_tstamp = 51937612, prev_tstamp = 51935655, diff_repr = 30, milli_hex = 1, micro_hex = 14
[13:34:58.793] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 46, time_diff = 2094, curr_tstamp = 51939706, prev_tstamp = 51937612, diff_repr = 32, milli_hex = 2, micro_hex = 0
[13:34:58.794] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 1008, time_diff = 3056, curr_tstamp = 51940628, prev_tstamp = 51937572, diff_repr = 47, milli_hex = 2, micro_hex = 15
[13:34:58.795] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 745, time_diff = 745, curr_tstamp = 51941373, prev_tstamp = 51940628, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.795] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 204, time_diff = 2252, curr_tstamp = 51941958, prev_tstamp = 51939706, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.796] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 512, time_diff = 1536, curr_tstamp = 51942909, prev_tstamp = 51941373, diff_repr = 24, milli_hex = 1, micro_hex = 8
[13:34:58.797] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 704, time_diff = 704, curr_tstamp = 51943613, prev_tstamp = 51942909, diff_repr = 11, milli_hex = 0, micro_hex = 11
[13:34:58.797] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 189, time_diff = 2237, curr_tstamp = 51944195, prev_tstamp = 51941958, diff_repr = 34, milli_hex = 2, micro_hex = 2
[13:34:58.798] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 1, meta.microsecs = 584, time_diff = 1608, curr_tstamp = 51945221, prev_tstamp = 51943613, diff_repr = 25, milli_hex = 1, micro_hex = 9
[13:34:58.799] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 685, time_diff = 685, curr_tstamp = 51945906, prev_tstamp = 51945221, diff_repr = 10, milli_hex = 0, micro_hex = 10
[13:34:58.799] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 250, time_diff = 2298, curr_tstamp = 51946493, prev_tstamp = 51944195, diff_repr = 35, milli_hex = 2, micro_hex = 3
[13:34:58.800] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 2, meta.microsecs = 272, time_diff = 2320, curr_tstamp = 51948226, prev_tstamp = 51945906, diff_repr = 36, milli_hex = 2, micro_hex = 4
[13:34:58.801] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 5393, meta.millisecs = 2, meta.microsecs = 380, time_diff = 2428, curr_tstamp = 51948921, prev_tstamp = 51946493, diff_repr = 37, milli_hex = 2, micro_hex = 5
[13:34:58.801] [bmv2] [I] [thread 23399] TIMESTAMPING: flow_hash = 1365, meta.millisecs = 0, meta.microsecs = 750, time_diff = 750, curr_tstamp = 51948976, prev_tstamp = 51948226, diff_repr = 11, milli_hex = 0, micro_hex = 11
