timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-104809,4384,53.3,0.9,4420,73.3,0.8,104
20210414-104814,4384,60.0,0.9,4420,60.0,0.8,48
20210414-104820,4384,68.8,0.9,4420,73.3,0.8,40
20210414-104825,4384,60.0,0.9,4420,60.0,0.8,64
20210414-104831,4384,53.3,0.9,4420,53.3,0.8,40
20210414-104836,4384,0.0,0.9,4420,0.0,0.8,40
20210414-104841,4384,0.0,0.9,4420,0.0,0.8,512
20210414-104847,4384,0.0,0.9,4420,0.0,0.8,44
20210414-104852,4384,0.0,0.9,4420,0.0,0.8,56
20210414-104857,4384,0.0,0.9,4420,0.0,0.8,60
20210414-104903,4384,0.0,0.9,4420,0.0,0.8,44
20210414-104908,4384,46.7,0.9,4420,60.0,0.8,40
20210414-104913,4384,66.7,0.9,4420,66.7,0.8,472
20210414-104919,4384,60.0,0.9,4420,60.0,0.8,100
20210414-104924,4384,60.0,0.9,4420,46.7,0.8,40
20210414-104929,4384,53.3,0.9,4420,60.0,0.8,64
20210414-104935,4384,62.5,0.9,4420,60.0,0.8,64
20210414-104940,4384,0.0,0.9,4420,0.0,0.8,460
20210414-104945,4384,0.0,0.9,4420,0.0,0.8,68
20210414-104951,4384,0.0,0.9,4420,0.0,0.8,68
20210414-104956,4384,0.0,0.9,4420,0.0,0.8,72
20210414-105001,4384,0.0,0.9,4420,0.0,0.8,44
20210414-105007,4384,0.0,0.9,4420,0.0,0.8,296
20210414-105012,4384,66.7,0.9,4420,60.0,0.8,124
20210414-105018,4384,66.7,0.9,4420,60.0,0.8,296
20210414-105023,4384,53.3,0.9,4420,53.3,0.8,76
20210414-105028,4384,53.3,0.9,4420,60.0,0.8,92
20210414-105034,4384,66.7,0.9,4420,62.5,0.8,52
20210414-105039,4384,60.0,0.9,4420,60.0,0.8,56
20210414-105044,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105050,4384,0.0,0.9,4420,0.0,0.8,144
20210414-105055,4384,0.0,0.9,4420,0.0,0.8,408
20210414-105100,4384,0.0,0.9,4420,0.0,0.8,172
20210414-105106,4384,0.0,0.9,4420,0.0,0.8,360
20210414-105111,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105116,4384,62.5,0.9,4420,66.7,0.8,60
20210414-105122,4384,53.3,0.9,4420,60.0,0.8,36
20210414-105127,4384,60.0,0.9,4420,66.7,0.8,44
20210414-105132,4384,60.0,0.9,4420,73.3,0.8,64
20210414-105138,4384,53.3,0.9,4420,46.7,0.8,504
20210414-105143,4384,0.0,0.9,4420,0.0,0.8,84
20210414-105148,4384,0.0,0.9,4420,0.0,0.8,52
20210414-105154,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105159,4384,0.0,0.9,4420,0.0,0.8,60
20210414-105204,4384,5.9,0.9,4420,0.0,0.8,44
20210414-105210,4384,0.0,0.9,4420,0.0,0.8,60
20210414-105215,4384,53.3,0.9,4420,56.2,0.8,464
20210414-105220,4384,60.0,0.9,4420,60.0,0.8,80
20210414-105226,4384,53.3,0.9,4420,60.0,0.8,44
20210414-105231,4384,53.3,0.9,4420,53.3,0.8,64
20210414-105237,4384,50.0,0.9,4420,53.3,0.8,40
20210414-105242,4384,60.0,0.9,4420,66.7,0.8,40
20210414-105247,4384,0.0,0.9,4420,0.0,0.8,452
20210414-105253,4384,0.0,0.9,4420,0.0,0.8,88
20210414-105258,4384,0.0,0.9,4420,0.0,0.8,60
20210414-105303,4384,0.0,0.9,4420,0.0,0.8,1040
20210414-105309,4384,0.0,0.9,4420,0.0,0.8,44
20210414-105314,4384,0.0,0.9,4420,0.0,0.8,0
20210414-105319,4384,53.3,0.9,4420,60.0,0.8,352
20210414-105325,4384,53.3,0.9,4420,60.0,0.8,232
20210414-105330,4384,56.2,0.9,4420,53.3,0.8,40
20210414-105335,4384,56.2,0.9,4420,60.0,0.8,64
20210414-105341,4384,53.3,0.9,4420,60.0,0.8,48
20210414-105346,4384,53.3,0.9,4420,60.0,0.8,52
20210414-105351,4384,0.0,0.9,4420,0.0,0.8,424
20210414-105357,4384,0.0,0.9,4420,0.0,0.8,156
20210414-105402,4384,0.0,0.9,4420,0.0,0.8,80
20210414-105407,4384,0.0,0.9,4420,0.0,0.8,44
20210414-105413,4384,0.0,0.9,4420,0.0,0.8,0
20210414-105418,4384,0.0,0.9,4420,0.0,0.8,52
20210414-105423,4384,73.3,0.9,4420,66.7,0.8,48
20210414-105429,4384,56.2,0.9,4420,60.0,0.8,412
20210414-105434,4384,60.0,0.9,4420,60.0,0.8,160
20210414-105440,4384,66.7,0.9,4420,60.0,0.8,80
20210414-105445,4384,53.3,0.9,4420,62.5,0.8,40
20210414-105450,4384,53.3,0.9,4420,53.3,0.8,80
20210414-105456,4384,0.0,0.9,4420,0.0,0.8,52
20210414-105501,4384,0.0,0.9,4420,0.0,0.8,56
20210414-105506,4384,0.0,0.9,4420,0.0,0.8,740
20210414-105512,4384,0.0,0.9,4420,0.0,0.8,144
20210414-105517,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105522,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105528,4384,50.0,0.9,4420,50.0,0.8,384
20210414-105533,4384,60.0,0.9,4420,60.0,0.8,40
20210414-105538,4384,53.3,0.9,4420,60.0,0.8,40
20210414-105544,4384,66.7,0.9,4420,66.7,0.8,44
20210414-105549,4384,56.2,0.9,4420,62.5,0.8,80
20210414-105555,4384,60.0,0.9,4420,53.3,0.8,64
20210414-105600,4384,0.0,0.9,4420,0.0,0.8,536
20210414-105605,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105611,4384,0.0,0.9,4420,0.0,0.8,408
20210414-105616,4384,0.0,0.9,4420,0.0,0.8,60
20210414-105621,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105627,4384,0.0,0.9,4420,0.0,0.8,44
20210414-105632,4384,60.0,0.9,4420,53.3,0.8,400
20210414-105637,4384,60.0,0.9,4420,66.7,0.8,36
20210414-105643,4384,60.0,0.9,4420,60.0,0.8,40
20210414-105648,4384,66.7,0.9,4420,53.3,0.8,44
20210414-105653,4384,68.8,0.9,4420,66.7,0.8,40
20210414-105659,4384,66.7,0.9,4420,73.3,0.8,44
20210414-105704,4384,0.0,0.9,4420,0.0,0.8,136
20210414-105709,4384,0.0,0.9,4420,0.0,0.8,452
20210414-105715,4384,0.0,0.9,4420,0.0,0.8,76
20210414-105720,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105725,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105731,4384,60.0,0.9,4420,66.7,0.8,40
20210414-105736,4384,60.0,0.9,4420,60.0,0.8,68
20210414-105741,4384,62.5,0.9,4420,66.7,0.8,572
20210414-105747,4384,53.3,0.9,4420,50.0,0.8,68
20210414-105752,4384,60.0,0.9,4420,46.7,0.8,40
20210414-105758,4384,53.3,0.9,4420,66.7,0.8,48
20210414-105803,4384,0.0,0.9,4420,0.0,0.8,996
20210414-105808,4384,0.0,0.9,4420,0.0,0.8,48
20210414-105814,4384,0.0,0.9,4420,0.0,0.8,64
20210414-105819,4384,0.0,0.9,4420,0.0,0.8,524
20210414-105824,4384,0.0,0.9,4420,0.0,0.8,68
20210414-105830,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105835,4384,60.0,0.9,4420,66.7,0.8,40
20210414-105840,4384,60.0,0.9,4420,53.3,0.8,424
20210414-105846,4384,53.3,0.9,4420,53.3,0.8,72
20210414-105851,4384,60.0,0.9,4420,60.0,0.8,44
20210414-105856,4384,62.5,0.9,4420,62.5,0.8,44
20210414-105902,4384,60.0,0.9,4420,60.0,0.8,40
20210414-105907,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105912,4384,0.0,0.9,4420,0.0,0.8,92
20210414-105918,4384,0.0,0.9,4420,0.0,0.8,468
20210414-105923,4384,0.0,0.9,4420,0.0,0.8,60
20210414-105928,4384,0.0,0.9,4420,0.0,0.8,44
20210414-105934,4384,0.0,0.9,4420,0.0,0.8,40
20210414-105939,4384,0.0,0.9,4420,0.0,0.8,96
20210414-105944,4384,0.0,0.9,4420,0.0,0.8,472
20210414-105950,4384,0.0,0.9,4420,0.0,0.8,92
20210414-105955,4384,0.0,0.9,4420,0.0,0.8,64
20210414-110000,4384,0.0,0.9,4420,0.0,0.8,48
