timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-111943,4384,73.3,0.9,4420,73.3,0.8,388
20210414-111948,4384,60.0,0.9,4420,60.0,0.8,44
20210414-111954,4384,66.7,0.9,4420,73.3,0.8,44
20210414-111959,4384,0.0,0.9,4420,0.0,0.8,392
20210414-112004,4384,0.0,0.9,4420,0.0,0.8,44
20210414-112010,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112015,4384,0.0,0.9,4420,0.0,0.8,288
20210414-112020,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112026,4384,6.7,0.9,4420,0.0,0.8,40
20210414-112031,4384,50.0,0.9,4420,60.0,0.8,172
20210414-112036,4384,53.3,0.9,4420,66.7,0.8,368
20210414-112042,4384,46.7,0.9,4420,40.0,0.8,40
20210414-112047,4384,56.2,0.9,4420,60.0,0.8,44
20210414-112052,4384,66.7,0.9,4420,60.0,0.8,40
20210414-112058,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112103,4384,0.0,0.9,4420,0.0,0.8,72
20210414-112109,4384,0.0,0.9,4420,0.0,0.8,112
20210414-112114,4384,0.0,0.9,4420,0.0,0.8,452
20210414-112119,4384,0.0,0.9,4420,0.0,0.8,60
20210414-112125,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112130,4384,6.7,0.9,4420,13.3,0.8,56
20210414-112135,4384,6.7,0.9,4420,0.0,0.8,472
20210414-112141,4384,0.0,0.9,4420,6.7,0.8,76
20210414-112146,4384,6.7,0.9,4420,6.2,0.8,40
20210414-112151,4384,6.7,0.9,4420,0.0,0.8,40
20210414-112157,4384,0.0,0.9,4420,0.0,0.8,44
20210414-112202,4384,0.0,0.9,4420,0.0,0.8,44
20210414-112207,4384,0.0,0.9,4420,0.0,0.8,76
20210414-112213,4384,6.7,0.9,4420,6.7,0.8,460
20210414-112218,4384,6.7,0.9,4420,0.0,0.8,128
20210414-112223,4384,6.7,0.9,4420,0.0,0.8,40
20210414-112228,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112234,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112239,4384,0.0,0.9,4420,0.0,0.8,72
20210414-112244,4384,0.0,0.9,4420,0.0,0.8,416
20210414-112250,4384,0.0,0.9,4420,0.0,0.8,116
20210414-112255,4384,0.0,0.9,4420,0.0,0.8,48
20210414-112300,4384,0.0,0.9,4420,0.0,0.8,1004
20210414-112306,4384,6.7,0.9,4420,6.7,0.8,0
20210414-112311,4384,6.7,0.9,4420,0.0,0.8,76
20210414-112316,4384,6.7,0.9,4420,6.7,0.8,44
20210414-112322,4384,6.7,0.9,4420,6.7,0.8,440
20210414-112327,4384,0.0,0.9,4420,6.2,0.8,120
20210414-112332,4384,6.7,0.9,4420,0.0,0.8,40
20210414-112338,4384,0.0,0.9,4420,0.0,0.8,68
20210414-112343,4384,6.2,0.9,4420,0.0,0.8,88
20210414-112348,4384,0.0,0.9,4420,6.7,0.8,44
20210414-112354,4384,0.0,0.9,4420,6.2,0.8,452
20210414-112359,4384,6.2,0.9,4420,6.7,0.8,88
20210414-112404,4384,0.0,0.9,4420,6.7,0.8,0
20210414-112410,4384,6.2,0.9,4420,0.0,0.8,56
20210414-112415,4384,0.0,0.9,4420,0.0,0.8,64
20210414-112420,4384,0.0,0.9,4420,6.7,0.8,48
20210414-112426,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112431,4384,0.0,0.9,4420,0.0,0.8,532
20210414-112436,4384,0.0,0.9,4420,0.0,0.8,0
20210414-112442,4384,60.0,0.9,4420,60.0,0.8,112
20210414-112447,4384,60.0,0.9,4420,68.8,0.8,44
20210414-112452,4384,60.0,0.9,4420,60.0,0.8,0
20210414-112458,4384,53.3,0.9,4420,60.0,0.8,96
20210414-112503,4384,60.0,0.9,4420,53.3,0.8,520
20210414-112509,4384,56.2,0.9,4420,60.0,0.8,40
20210414-112514,4384,0.0,0.9,4420,0.0,0.8,48
20210414-112519,4384,0.0,0.9,4420,0.0,0.8,408
20210414-112525,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112530,4384,0.0,0.9,4420,0.0,0.8,44
20210414-112535,4384,0.0,0.9,4420,0.0,0.8,64
20210414-112541,4384,0.0,0.9,4420,0.0,0.8,424
20210414-112546,4384,53.3,0.9,4420,66.7,0.8,40
20210414-112551,4384,60.0,0.9,4420,66.7,0.8,60
20210414-112557,4384,60.0,0.9,4420,60.0,0.8,40
20210414-112602,4384,60.0,0.9,4420,50.0,0.8,60
20210414-112607,4384,53.3,0.9,4420,53.3,0.8,424
20210414-112613,4384,53.3,0.9,4420,53.3,0.8,140
20210414-112618,4384,0.0,0.9,4420,0.0,0.8,120
20210414-112623,4384,0.0,0.9,4420,0.0,0.8,44
20210414-112629,4384,0.0,0.9,4420,0.0,0.8,40
20210414-112634,4384,0.0,0.9,4420,0.0,0.8,64
20210414-112639,4384,0.0,0.9,4420,0.0,0.8,376
20210414-112645,4384,0.0,0.9,4420,0.0,0.8,12
