timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210413-190206,393,68.8,1.1,432,80.0,1.1,540
20210413-190212,393,73.3,1.1,432,73.3,1.1,44
20210413-190217,393,80.0,1.1,432,86.7,1.1,48
20210413-190222,393,81.2,1.1,432,93.3,1.1,80
20210413-190228,393,0.0,1.1,432,0.0,1.1,6144
20210413-190233,393,0.0,1.1,432,0.0,1.1,36
20210413-190238,393,0.0,1.1,432,0.0,1.1,0
20210413-190244,393,0.0,1.1,432,0.0,1.1,40
20210413-190249,393,0.0,1.1,432,0.0,1.1,36
20210413-190254,393,0.0,1.1,432,0.0,1.1,36
20210413-190300,393,62.5,1.1,432,86.7,1.1,524
20210413-190305,393,75.0,1.1,432,80.0,1.1,264
20210413-190310,393,86.7,1.1,432,86.7,1.1,3392
20210413-190316,393,80.0,1.1,432,73.3,1.1,72
20210413-190321,393,86.7,1.1,432,86.7,1.1,44
20210413-190327,393,0.0,1.1,432,0.0,1.1,44
20210413-190332,393,0.0,1.1,432,0.0,1.1,52
20210413-190337,393,0.0,1.1,432,0.0,1.1,36
20210413-190343,393,0.0,1.1,432,0.0,1.1,3208
20210413-190348,393,0.0,1.1,432,0.0,1.1,360
20210413-190353,393,0.0,1.1,432,0.0,1.1,72
20210413-190359,393,80.0,1.1,432,80.0,1.1,36
20210413-190404,393,80.0,1.1,432,56.2,1.1,56
20210413-190409,393,80.0,1.1,432,86.7,1.1,44
20210413-190415,393,80.0,1.1,432,66.7,1.1,52
20210413-190420,393,66.7,1.1,432,73.3,1.1,92
20210413-190426,393,73.3,1.1,432,80.0,1.1,500
20210413-190431,393,0.0,1.1,432,0.0,1.1,5940
20210413-190436,393,0.0,1.1,432,0.0,1.1,36
20210413-190442,393,0.0,1.1,432,0.0,1.1,36
20210413-190447,393,0.0,1.1,432,0.0,1.1,56
20210413-190452,393,0.0,1.1,432,0.0,1.1,44
20210413-190458,393,66.7,1.1,432,66.7,1.1,980
20210413-190503,393,66.7,1.1,432,73.3,1.1,512
20210413-190508,393,73.3,1.1,432,66.7,1.1,56
20210413-190514,393,66.7,1.1,432,86.7,1.1,64
20210413-190519,393,73.3,1.1,432,100.0,1.1,4660
20210413-190524,393,80.0,1.1,432,56.2,1.1,76
20210413-190530,393,0.0,1.1,432,0.0,1.1,44
20210413-190535,393,0.0,1.1,432,0.0,1.1,52
20210413-190540,393,0.0,1.1,432,0.0,1.1,40
20210413-190546,393,0.0,1.1,432,0.0,1.1,36
20210413-190551,393,0.0,1.1,432,0.0,1.1,1556
20210413-190556,393,20.0,1.1,432,86.7,1.1,492
20210413-190602,393,86.7,1.1,432,80.0,1.1,100
20210413-190607,393,80.0,1.1,432,68.8,1.1,52
20210413-190613,393,68.8,1.1,432,81.2,1.1,44
20210413-190618,393,86.7,1.1,432,80.0,1.1,48
20210413-190623,393,86.7,1.1,432,81.2,1.1,60
20210413-190629,393,0.0,1.1,432,0.0,1.1,352
20210413-190634,393,0.0,1.1,432,0.0,1.1,6232
20210413-190639,393,0.0,1.1,432,0.0,1.1,36
20210413-190645,393,0.0,1.1,432,0.0,1.1,52
20210413-190650,393,0.0,1.1,432,0.0,1.1,0
20210413-190655,393,0.0,1.1,432,0.0,1.1,80
20210413-190701,393,86.7,1.1,432,86.7,1.1,412
20210413-190706,393,80.0,1.1,432,86.7,1.1,144
20210413-190712,393,80.0,1.1,432,81.2,1.1,60
20210413-190717,393,66.7,1.1,432,66.7,1.1,60
20210413-190722,393,60.0,1.1,432,73.3,1.1,64
20210413-190728,393,0.0,1.1,432,0.0,1.1,48
20210413-190733,393,0.0,1.1,432,0.0,1.1,5668
20210413-190738,393,0.0,1.1,432,0.0,1.1,436
20210413-190744,393,0.0,1.1,432,0.0,1.1,132
20210413-190749,393,0.0,1.1,432,0.0,1.1,60
20210413-190754,393,0.0,1.1,432,0.0,1.1,52
20210413-190800,393,80.0,1.1,432,80.0,1.1,48
20210413-190805,393,75.0,1.1,432,86.7,1.1,64
20210413-190811,393,80.0,1.1,432,86.7,1.1,92
20210413-190816,393,86.7,1.1,432,86.7,1.1,396
20210413-190821,393,66.7,1.1,432,80.0,1.1,128
20210413-190827,393,68.8,1.1,432,86.7,1.1,64
20210413-190832,393,0.0,1.1,432,0.0,1.1,6220
20210413-190837,393,0.0,1.1,432,0.0,1.1,0
20210413-190843,393,0.0,1.1,432,0.0,1.1,400
20210413-190848,393,0.0,1.1,432,0.0,1.1,44
20210413-190853,393,0.0,1.1,432,0.0,1.1,344
20210413-190859,393,0.0,1.1,432,0.0,1.1,52
