timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-120530,4384,0.0,0.9,4420,0.0,0.9,0
20210414-120535,4384,53.3,0.9,4420,60.0,0.9,68
20210414-120540,4384,56.2,0.9,4420,60.0,0.9,700
20210414-120546,4384,50.0,0.9,4420,60.0,0.9,260
20210414-120551,4384,60.0,0.9,4420,60.0,0.9,68
20210414-120556,4384,60.0,0.9,4420,53.3,0.9,40
20210414-120602,4384,60.0,0.9,4420,53.3,0.9,56
20210414-120607,4384,0.0,0.9,4420,0.0,0.9,472
20210414-120612,4384,0.0,0.9,4420,0.0,0.9,48
20210414-120618,4384,0.0,0.9,4420,0.0,0.9,44
20210414-120623,4384,0.0,0.9,4420,0.0,0.9,456
20210414-120628,4384,0.0,0.9,4420,0.0,0.9,36
20210414-120634,4384,0.0,0.9,4420,0.0,0.9,40
20210414-120639,4384,53.3,0.9,4420,60.0,0.9,56
20210414-120644,4384,60.0,0.9,4420,60.0,0.9,40
20210414-120650,4384,50.0,0.9,4420,80.0,0.9,544
20210414-120655,4384,53.3,0.9,4420,66.7,0.9,68
20210414-120701,4384,60.0,0.9,4420,60.0,0.9,64
20210414-120706,4384,53.3,0.9,4420,56.2,0.9,48
20210414-120711,4384,0.0,0.9,4420,0.0,0.9,40
20210414-120717,4384,0.0,0.9,4420,0.0,0.9,48
20210414-120722,4384,0.0,0.9,4420,0.0,0.9,56
20210414-120727,4384,0.0,0.9,4420,0.0,0.9,440
20210414-120733,4384,0.0,0.9,4420,0.0,0.9,104
20210414-120738,4384,0.0,0.9,4420,0.0,0.9,60
20210414-120743,4384,62.5,0.9,4420,60.0,0.9,100
20210414-120749,4384,60.0,0.9,4420,66.7,0.9,40
20210414-120754,4384,66.7,0.9,4420,56.2,0.9,64
20210414-120759,4384,60.0,0.9,4420,66.7,0.9,40
20210414-120805,4384,60.0,0.9,4420,66.7,0.9,1412
20210414-120810,4384,50.0,0.9,4420,60.0,0.9,68
20210414-120815,4384,0.0,0.9,4420,0.0,0.9,48
20210414-120821,4384,0.0,0.9,4420,0.0,0.9,80
20210414-120826,4384,0.0,0.9,4420,0.0,0.9,44
20210414-120832,4384,0.0,0.9,4420,0.0,0.9,40
20210414-120837,4384,0.0,0.9,4420,0.0,0.9,496
20210414-120842,4384,0.0,0.9,4420,0.0,0.9,80
20210414-120848,4384,56.2,0.9,4420,66.7,0.9,52
20210414-120853,4384,60.0,0.9,4420,60.0,0.9,80
20210414-120858,4384,50.0,0.9,4420,66.7,0.9,96
20210414-120904,4384,66.7,0.9,4420,53.3,0.9,40
20210414-120909,4384,60.0,0.9,4420,56.2,0.9,44
20210414-120914,4384,56.2,0.9,4420,60.0,0.9,524
20210414-120920,4384,0.0,0.9,4420,0.0,0.9,76
20210414-120925,4384,0.0,0.9,4420,0.0,0.9,112
20210414-120930,4384,0.0,0.9,4420,0.0,0.9,436
20210414-120936,4384,0.0,0.9,4420,0.0,0.9,48
20210414-120941,4384,0.0,0.9,4420,0.0,0.9,40
20210414-120946,4384,0.0,0.9,4420,0.0,0.9,40
20210414-120952,4384,60.0,0.9,4420,66.7,0.9,60
20210414-120957,4384,60.0,0.9,4420,53.3,0.9,40
20210414-121002,4384,53.3,0.9,4420,66.7,0.9,60
20210414-121008,4384,53.3,0.9,4420,56.2,0.9,548
20210414-121013,4384,60.0,0.9,4420,53.3,0.9,96
20210414-121019,4384,53.3,0.9,4420,60.0,0.9,40
20210414-121024,4384,0.0,0.9,4420,0.0,0.9,52
20210414-121029,4384,0.0,0.9,4420,0.0,0.9,60
20210414-121035,4384,0.0,0.9,4420,0.0,0.9,428
20210414-121040,4384,0.0,0.9,4420,0.0,0.9,84
20210414-121045,4384,0.0,0.9,4420,0.0,0.9,76
20210414-121051,4384,0.0,0.9,4420,0.0,0.9,52
20210414-121056,4384,60.0,0.9,4420,60.0,0.9,56
20210414-121101,4384,50.0,0.9,4420,50.0,0.9,60
20210414-121107,4384,53.3,0.9,4420,53.3,0.9,44
20210414-121112,4384,60.0,0.9,4420,60.0,0.9,480
20210414-121117,4384,60.0,0.9,4420,73.3,0.9,84
20210414-121123,4384,46.7,0.9,4420,53.3,0.9,64
20210414-121128,4384,0.0,0.9,4420,0.0,0.9,56
20210414-121133,4384,0.0,0.9,4420,5.6,0.9,116
20210414-121139,4384,0.0,0.9,4420,0.0,0.9,44
20210414-121144,4384,0.0,0.9,4420,0.0,0.9,44
20210414-121149,4384,0.0,0.9,4420,0.0,0.9,480
20210414-121155,4384,0.0,0.9,4420,0.0,0.9,28
20210414-121200,4384,60.0,0.9,4420,50.0,0.9,56
20210414-121205,4384,60.0,0.9,4420,53.3,0.9,80
20210414-121211,4384,60.0,0.9,4420,66.7,0.9,56
20210414-121216,4384,60.0,0.9,4420,60.0,0.9,40
20210414-121222,4384,53.3,0.9,4420,66.7,0.9,472
20210414-121227,4384,60.0,0.9,4420,66.7,0.9,88
20210414-121232,4384,0.0,0.9,4420,0.0,0.9,80
20210414-121238,4384,0.0,0.9,4420,0.0,0.9,52
20210414-121243,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121248,4384,0.0,0.9,4420,0.0,0.9,100
20210414-121254,4384,0.0,0.9,4420,0.0,0.9,48
20210414-121259,4384,0.0,0.9,4420,0.0,0.9,492
20210414-121304,4384,60.0,0.9,4420,66.7,0.9,1012
20210414-121310,4384,60.0,0.9,4420,60.0,0.9,72
20210414-121315,4384,60.0,0.9,4420,50.0,0.9,44
20210414-121320,4384,53.3,0.9,4420,60.0,0.9,40
20210414-121326,4384,53.3,0.9,4420,60.0,0.9,40
20210414-121331,4384,13.3,0.9,4420,0.0,0.9,492
20210414-121337,4384,0.0,0.9,4420,0.0,0.9,104
20210414-121342,4384,0.0,0.9,4420,0.0,0.9,76
20210414-121347,4384,0.0,0.9,4420,0.0,0.9,52
20210414-121353,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121358,4384,0.0,0.9,4420,0.0,0.9,36
20210414-121403,4384,0.0,0.9,4420,13.3,0.9,416
20210414-121409,4384,66.7,0.9,4420,53.3,0.9,164
20210414-121414,4384,60.0,0.9,4420,60.0,0.9,68
20210414-121419,4384,53.3,0.9,4420,53.3,0.9,380
20210414-121425,4384,66.7,0.9,4420,60.0,0.9,56
20210414-121430,4384,53.3,0.9,4420,60.0,0.9,360
20210414-121435,4384,0.0,0.9,4420,0.0,0.9,56
20210414-121441,4384,0.0,0.9,4420,0.0,0.9,48
20210414-121446,4384,0.0,0.9,4420,0.0,0.9,44
20210414-121451,4384,0.0,0.9,4420,0.0,0.9,44
20210414-121457,4384,0.0,0.9,4420,0.0,0.9,0
20210414-121502,4384,0.0,0.9,4420,0.0,0.9,64
20210414-121507,4384,66.7,0.9,4420,60.0,0.9,604
