timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-114723,4384,0.0,0.9,4420,0.0,0.8,0
20210414-114728,4384,66.7,0.9,4420,60.0,0.8,68
20210414-114734,4384,56.2,0.9,4420,66.7,0.8,40
20210414-114739,4384,60.0,0.9,4420,60.0,0.8,40
20210414-114744,4384,56.2,0.9,4420,53.3,0.8,40
20210414-114750,4384,56.2,0.9,4420,66.7,0.8,64
20210414-114755,4384,60.0,0.9,4420,60.0,0.8,552
20210414-114800,4384,0.0,0.9,4420,0.0,0.8,80
20210414-114806,4384,0.0,0.9,4420,0.0,0.8,972
20210414-114811,4384,0.0,0.9,4420,0.0,0.8,40
20210414-114816,4384,0.0,0.9,4420,0.0,0.8,40
20210414-114822,4384,0.0,0.9,4420,0.0,0.8,60
20210414-114827,4384,0.0,0.9,4420,0.0,0.8,532
20210414-114832,4384,60.0,0.9,4420,60.0,0.8,100
20210414-114838,4384,53.3,0.9,4420,53.3,0.8,4
20210414-114843,4384,53.3,0.9,4420,46.7,0.8,96
20210414-114849,4384,53.3,0.9,4420,60.0,0.8,64
20210414-114854,4384,53.3,0.9,4420,60.0,0.8,0
20210414-114859,4384,53.3,0.9,4420,60.0,0.8,452
20210414-114905,4384,0.0,0.9,4420,0.0,0.8,152
20210414-114910,4384,0.0,0.9,4420,0.0,0.8,44
20210414-114915,4384,0.0,0.9,4420,0.0,0.8,388
20210414-114921,4384,0.0,0.9,4420,0.0,0.8,40
20210414-114926,4384,0.0,0.9,4420,0.0,0.8,0
20210414-114931,4384,0.0,0.9,4420,0.0,0.8,44
20210414-114937,4384,53.3,0.9,4420,73.3,0.8,40
20210414-114942,4384,56.2,0.9,4420,53.3,0.8,56
20210414-114947,4384,53.3,0.9,4420,60.0,0.8,96
20210414-114953,4384,56.2,0.9,4420,60.0,0.8,524
20210414-114958,4384,53.3,0.9,4420,50.0,0.8,44
20210414-115003,4384,53.3,0.9,4420,60.0,0.8,40
20210414-115009,4384,0.0,0.9,4420,0.0,0.8,48
20210414-115014,4384,0.0,0.9,4420,0.0,0.8,40
20210414-115019,4384,0.0,0.9,4420,0.0,0.8,20
20210414-115025,4384,0.0,0.9,4420,0.0,0.8,80
20210414-115030,4384,0.0,0.9,4420,0.0,0.8,732
20210414-115035,4384,0.0,0.9,4420,0.0,0.8,40
