timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210413-143623,25212,0.0,0.9,25244,0.0,0.9,132
20210413-143628,25212,0.0,0.9,25244,0.0,0.9,52
20210413-143633,25212,0.0,0.9,25244,0.0,0.9,36
20210413-143639,25212,0.0,0.9,25244,0.0,0.9,60
20210413-143644,25212,60.0,0.9,25244,60.0,0.9,432
20210413-143649,25212,66.7,0.9,25244,60.0,0.9,100
20210413-143655,25212,53.3,0.9,25244,56.2,0.9,36
20210413-143700,25212,66.7,0.9,25244,53.3,0.9,360
20210413-143706,25212,53.3,0.9,25244,60.0,0.9,56
20210413-143711,25212,66.7,0.9,25244,66.7,0.9,36
20210413-143716,25212,0.0,0.9,25244,0.0,0.9,40
20210413-143722,25212,0.0,0.9,25244,0.0,0.9,48
20210413-143727,25212,0.0,0.9,25244,0.0,0.9,36
20210413-143732,25212,0.0,0.9,25244,0.0,0.9,100
20210413-143738,25212,0.0,0.9,25244,0.0,0.9,496
20210413-143743,25212,0.0,0.9,25244,0.0,0.9,36
20210413-143748,25212,60.0,0.9,25244,46.7,0.9,52
20210413-143754,25212,60.0,0.9,25244,53.3,0.9,36
20210413-143759,25212,53.3,0.9,25244,53.3,0.9,36
20210413-143804,25212,53.3,0.9,25244,53.3,0.9,56
20210413-143810,25212,53.3,0.9,25244,53.3,0.9,60
20210413-143815,25212,0.0,0.9,25244,0.0,0.9,520
20210413-143820,25212,0.0,0.9,25244,0.0,0.9,64
20210413-143826,25212,0.0,0.9,25244,0.0,0.9,36
20210413-143831,25212,0.0,0.9,25244,0.0,0.9,388
20210413-143836,25212,0.0,0.9,25244,0.0,0.9,36
20210413-143842,25212,0.0,0.9,25244,0.0,0.9,40
20210413-143847,25212,53.3,0.9,25244,53.3,0.9,36
20210413-143852,25212,60.0,0.9,25244,53.3,0.9,84
20210413-143858,25212,60.0,0.9,25244,60.0,0.9,116
20210413-143903,25212,60.0,0.9,25244,60.0,0.9,424
20210413-143908,25212,53.3,0.9,25244,53.3,0.9,52
20210413-143914,25212,60.0,0.9,25244,60.0,0.9,40
20210413-143919,25212,0.0,0.9,25244,0.0,0.9,48
20210413-143925,25212,0.0,0.9,25244,0.0,0.9,36
20210413-143930,25212,0.0,0.9,25244,0.0,0.9,112
20210413-143935,25212,0.0,0.9,25244,0.0,0.9,64
20210413-143941,25212,0.0,0.9,25244,0.0,0.9,408
20210413-143946,25212,0.0,0.9,25244,0.0,0.9,80
20210413-143951,25212,60.0,0.9,25244,60.0,0.9,68
20210413-143957,25212,53.3,0.9,25244,60.0,0.9,1364
20210413-144002,25212,50.0,0.9,25244,60.0,0.9,36
20210413-144007,25212,46.7,0.9,25244,53.3,0.9,36
20210413-144013,25212,53.3,0.9,25244,62.5,0.9,36
20210413-144018,25212,73.3,0.9,25244,73.3,0.9,40
20210413-144023,25212,0.0,0.9,25244,0.0,0.9,48
20210413-144029,25212,0.0,0.9,25244,0.0,0.9,108
20210413-144034,25212,0.0,0.9,25244,0.0,0.9,440
20210413-144039,25212,0.0,0.9,25244,0.0,0.9,60
20210413-144045,25212,0.0,0.9,25244,0.0,0.9,36
20210413-144050,25212,56.2,0.9,25244,60.0,0.9,36
20210413-144055,25212,50.0,0.9,25244,53.3,0.9,68
20210413-144101,25212,50.0,0.9,25244,53.3,0.9,124
20210413-144106,25212,50.0,0.9,25244,50.0,0.9,472
20210413-144112,25212,53.3,0.9,25244,50.0,0.9,192
20210413-144117,25212,56.2,0.9,25244,60.0,0.9,56
20210413-144122,25212,0.0,0.9,25244,0.0,0.9,48
20210413-144128,25212,0.0,0.9,25244,0.0,0.9,60
20210413-144133,25212,0.0,0.9,25244,0.0,0.9,56
20210413-144138,25212,0.0,0.9,25244,0.0,0.9,100
20210413-144144,25212,0.0,0.9,25244,0.0,0.9,408
20210413-144149,25212,0.0,0.9,25244,0.0,0.9,36
20210413-144154,25212,53.3,0.9,25244,66.7,0.9,52
20210413-144200,25212,53.3,0.9,25244,60.0,0.9,76
20210413-144205,25212,53.3,0.9,25244,53.3,0.9,36
20210413-144210,25212,53.3,0.9,25244,53.3,0.9,60
20210413-144216,25212,73.3,0.9,25244,60.0,0.9,436
20210413-144221,25212,53.3,0.9,25244,50.0,0.9,80
20210413-144226,25212,0.0,0.9,25244,0.0,0.9,48
20210413-144232,25212,0.0,0.9,25244,0.0,0.9,52
20210413-144237,25212,0.0,0.9,25244,0.0,0.9,56
20210413-144242,25212,0.0,0.9,25244,0.0,0.9,36
20210413-144248,25212,0.0,0.9,25244,0.0,0.9,308
20210413-144253,25212,0.0,0.9,25244,0.0,0.9,260
20210413-144258,25212,56.2,0.9,25244,73.3,0.9,72
20210413-144304,25212,60.0,0.9,25244,60.0,0.9,40
20210413-144309,25212,60.0,0.9,25244,60.0,0.9,36
20210413-144315,25212,56.2,0.9,25244,60.0,0.9,52
20210413-144320,25212,53.3,0.9,25244,60.0,0.9,116
20210413-144325,25212,0.0,0.9,25244,0.0,0.9,448
20210413-144331,25212,0.0,0.9,25244,0.0,0.9,92
20210413-144336,25212,0.0,0.9,25244,0.0,0.9,40
20210413-144341,25212,0.0,0.9,25244,0.0,0.9,388
20210413-144347,25212,0.0,0.9,25244,0.0,0.9,76
20210413-144352,25212,0.0,0.9,25244,0.0,0.9,36
20210413-144357,25212,0.0,0.9,25244,0.0,0.9,352
20210413-144403,25212,0.0,0.9,25244,0.0,0.9,36
20210413-144408,25212,0.0,0.9,25244,0.0,0.9,36
