timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-132554,29382,0.0,0.9,29415,0.0,0.9,0
20210414-132600,29382,53.3,0.9,29415,53.3,0.9,1024
20210414-132605,29382,73.3,0.9,29415,73.3,0.9,116
20210414-132610,29382,73.3,0.9,29415,60.0,0.9,376
20210414-132616,29382,6.7,0.9,29415,56.2,0.9,207164
20210414-132621,29382,68.8,0.9,29415,66.7,0.9,91672
20210414-132627,29382,47.4,0.9,29415,26.7,0.9,19788
20210414-132632,29382,0.0,0.9,29415,0.0,0.9,237672
20210414-132638,29382,0.0,0.9,29415,0.0,0.9,79948
20210414-132643,29382,0.0,0.9,29415,0.0,0.9,364
20210414-132649,29382,0.0,0.9,29415,0.0,0.9,34080
20210414-132654,29382,0.0,0.9,29415,0.0,0.9,40
20210414-132659,29382,68.8,0.9,29415,66.7,0.9,72
20210414-132705,29382,13.3,0.9,29415,33.3,0.9,136440
20210414-132710,29382,73.3,0.9,29415,66.7,0.9,74324
20210414-132716,29382,73.3,0.9,29415,68.8,0.9,60
20210414-132721,29382,66.7,0.9,29415,60.0,0.9,53768
20210414-132726,29382,60.0,0.8,29415,60.0,0.8,246408
20210414-132732,29382,0.0,0.8,29415,0.0,0.8,104
20210414-132737,29382,0.0,0.8,29415,0.0,0.8,68
20210414-132742,29382,0.0,0.8,29415,0.0,0.8,40
20210414-132748,29382,0.0,0.8,29415,0.0,0.8,80
20210414-132753,29382,0.0,0.8,29415,0.0,0.8,30992
20210414-132758,29382,66.7,0.8,29415,53.3,0.8,59012
20210414-132804,29382,66.7,0.8,29415,66.7,0.8,1412
20210414-132809,29382,60.0,0.8,29415,40.0,0.8,162724
20210414-132814,29382,73.3,0.8,29415,66.7,0.8,140
20210414-132820,29382,73.3,0.8,29415,73.3,0.8,60
20210414-132825,29382,46.7,0.8,29415,18.8,0.8,154768
20210414-132831,29382,0.0,0.8,29415,0.0,0.8,143104
20210414-132836,29382,0.0,0.8,29415,0.0,0.8,104
20210414-132841,29382,0.0,0.8,29415,0.0,0.8,76
20210414-132847,29382,0.0,0.8,29415,0.0,0.8,44
20210414-132852,29382,0.0,0.8,29415,6.7,0.8,40
20210414-132857,29382,0.0,0.8,29415,0.0,0.8,26204
20210414-132903,29382,73.3,0.8,29415,66.7,0.8,14256
20210414-132908,29382,66.7,0.8,29415,73.3,0.8,80
20210414-132913,29382,33.3,0.8,29415,20.0,0.8,121636
20210414-132919,29382,60.0,0.8,29415,62.5,0.8,194816
20210414-132924,29382,73.3,0.8,29415,66.7,0.8,64
20210414-132929,29382,0.0,0.8,29415,0.0,0.8,89080
20210414-132935,29382,0.0,0.8,29415,0.0,0.8,160392
20210414-132940,29382,0.0,0.8,29415,0.0,0.8,31980
20210414-132945,29382,0.0,0.8,29415,0.0,0.8,3688
20210414-132951,29382,0.0,0.8,29415,0.0,0.8,60
20210414-132956,29382,0.0,0.8,29415,0.0,0.8,76
20210414-133001,29382,62.5,0.8,29415,73.3,0.8,8236
20210414-133007,29382,73.3,0.8,29415,66.7,0.8,64
20210414-133012,29382,73.3,0.8,29415,66.7,0.8,67400
20210414-133018,29382,53.3,0.8,29415,46.7,0.8,166328
20210414-133023,29382,63.2,0.8,29415,60.0,0.8,126660
20210414-133028,29382,73.3,0.8,29415,73.3,0.8,64
20210414-133034,29382,0.0,0.8,29415,0.0,0.8,21860
20210414-133039,29382,0.0,0.8,29415,0.0,0.8,40
20210414-133044,29382,0.0,0.8,29415,0.0,0.8,40
20210414-133050,29382,0.0,0.8,29415,0.0,0.8,4072
20210414-133055,29382,0.0,0.8,29415,0.0,0.8,176296
20210414-133100,29382,73.3,0.8,29415,53.3,0.8,628
20210414-133106,29382,66.7,0.8,29415,73.3,0.8,72
20210414-133111,29382,66.7,0.8,29415,53.3,0.8,120
20210414-133117,29382,60.0,0.8,29415,56.2,0.8,82944
20210414-133122,29382,73.3,0.8,29415,66.7,0.8,249520
20210414-133127,29382,80.0,0.8,29415,80.0,0.8,64
20210414-133133,29382,0.0,0.8,29415,0.0,0.8,68
20210414-133138,29382,0.0,0.8,29415,0.0,0.8,40
20210414-133143,29382,0.0,0.8,29415,0.0,0.8,40
20210414-133149,29382,0.0,0.8,29415,0.0,0.8,60
20210414-133154,29382,0.0,0.8,29415,0.0,0.8,218516
20210414-133159,29382,6.7,0.8,29415,53.3,0.8,44
20210414-133205,29382,73.3,0.8,29415,66.7,0.8,72
20210414-133210,29382,60.0,0.8,29415,60.0,0.8,60
20210414-133216,29382,73.3,0.8,29415,46.7,0.8,70652
20210414-133221,29382,60.0,0.8,29415,46.7,0.8,262228
20210414-133226,29382,53.3,0.8,29415,60.0,0.8,132
20210414-133232,29382,0.0,0.8,29415,0.0,0.8,60
20210414-133237,29382,0.0,0.8,29415,0.0,0.8,68
20210414-133242,29382,0.0,0.8,29415,0.0,0.8,44
20210414-133248,29382,0.0,0.8,29415,0.0,0.8,76
20210414-133253,29382,0.0,0.8,29415,0.0,0.8,201548
20210414-133258,29382,0.0,0.8,29415,0.0,0.8,44
20210414-133304,29382,66.7,0.8,29415,53.3,0.8,984
20210414-133309,29382,60.0,0.8,29415,60.0,0.8,60
20210414-133314,29382,53.3,0.8,29415,60.0,0.8,67748
20210414-133320,29382,46.7,0.8,29415,33.3,0.8,249908
20210414-133325,29382,56.2,0.8,29415,56.2,0.8,144
20210414-133330,29382,0.0,0.8,29415,0.0,0.8,128
20210414-133336,29382,0.0,0.8,29415,0.0,0.8,0
20210414-133341,29382,0.0,0.8,29415,0.0,0.8,80
20210414-133346,29382,0.0,0.8,29415,0.0,0.8,22756
20210414-133352,29382,0.0,0.8,29415,0.0,0.8,171668
20210414-133357,29382,0.0,0.8,29415,0.0,0.8,40
20210414-133402,29382,73.3,0.8,29415,66.7,0.8,72
20210414-133408,29382,73.3,0.8,29415,73.3,0.8,60
20210414-133413,29382,68.8,0.8,29415,60.0,0.8,4044
20210414-133419,29382,60.0,0.8,29415,46.7,0.8,223480
20210414-133424,29382,66.7,0.8,29415,56.2,0.8,92036
20210414-133429,29382,66.7,0.8,29415,66.7,0.8,64
20210414-133435,29382,0.0,0.8,29415,0.0,0.8,68
20210414-133440,29382,0.0,0.8,29415,0.0,0.8,40
20210414-133445,29382,0.0,0.8,29415,0.0,0.8,23208
20210414-133451,29382,0.0,0.8,29415,6.2,0.8,94560
20210414-133456,29382,0.0,0.8,29415,0.0,0.8,78740
20210414-133501,29382,62.5,0.8,29415,73.3,0.8,40
