timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-135300,29382,0.0,0.8,29415,0.0,0.8,64
20210414-135306,29382,0.0,0.8,29415,0.0,0.8,184176
20210414-135311,29382,0.0,0.8,29415,0.0,0.8,68
20210414-135316,29382,73.3,0.8,29415,73.3,0.8,92
20210414-135322,29382,66.7,0.8,29415,66.7,0.8,60
20210414-135327,29382,46.7,0.8,29415,46.7,0.8,76744
20210414-135332,29382,53.3,0.8,29415,60.0,0.8,225744
20210414-135338,29382,66.7,0.8,29415,60.0,0.8,80
20210414-135343,29382,0.0,0.8,29415,0.0,0.8,60
20210414-135348,29382,0.0,0.8,29415,0.0,0.8,72
20210414-135354,29382,0.0,0.8,29415,0.0,0.8,40
20210414-135359,29382,0.0,0.8,29415,0.0,0.8,85716
20210414-135404,29382,0.0,0.8,29415,0.0,0.8,131744
20210414-135410,29382,0.0,0.8,29415,0.0,0.8,156
20210414-135415,29382,60.0,0.8,29415,73.3,0.8,64
20210414-135420,29382,40.0,0.8,29415,46.7,0.8,127016
20210414-135426,29382,56.2,0.8,29415,60.0,0.8,5576
20210414-135431,29382,66.7,0.8,29415,73.3,0.8,60
20210414-135436,29382,73.3,0.8,29415,66.7,0.8,59148
20210414-135442,29382,53.3,0.8,29415,60.0,0.8,251768
20210414-135447,29382,0.0,0.8,29415,0.0,0.8,72
20210414-135452,29382,0.0,0.8,29415,0.0,0.8,40
20210414-135458,29382,0.0,0.8,29415,0.0,0.8,40
20210414-135503,29382,0.0,0.8,29415,0.0,0.8,52
20210414-135508,29382,0.0,0.8,29415,0.0,0.8,5108
20210414-135514,29382,73.3,0.8,29415,73.3,0.8,51728
20210414-135519,29382,62.5,0.8,29415,66.7,0.8,272
20210414-135525,29382,60.0,0.8,29415,50.0,0.8,60
20210414-135530,29382,60.0,0.8,29415,60.0,0.8,112004
20210414-135535,29382,66.7,0.8,29415,60.0,0.8,222688
20210414-135541,29382,60.0,0.8,29415,56.2,0.8,15580
20210414-135546,29382,0.0,0.8,29415,0.0,0.8,60
20210414-135551,29382,0.0,0.8,29415,0.0,0.8,116
20210414-135557,29382,0.0,0.8,29415,0.0,0.8,40
20210414-135602,29382,0.0,0.8,29415,0.0,0.8,43780
20210414-135607,29382,0.0,0.8,29415,0.0,0.8,99492
20210414-135613,29382,0.0,0.8,29415,0.0,0.8,176
20210414-135618,29382,73.3,0.8,29415,66.7,0.8,92
20210414-135623,29382,60.0,0.8,29415,60.0,0.8,272
20210414-135629,29382,73.3,0.8,29415,66.7,0.8,49604
20210414-135634,29382,60.0,0.8,29415,60.0,0.8,251104
20210414-135639,29382,66.7,0.8,29415,68.8,0.8,60
20210414-135645,29382,0.0,0.8,29415,0.0,0.8,68
20210414-135650,29382,0.0,0.8,29415,0.0,0.8,40
20210414-135656,29382,0.0,0.8,29415,0.0,0.8,40
20210414-135701,29382,0.0,0.8,29415,0.0,0.8,72
20210414-135706,29382,0.0,0.8,29415,0.0,0.8,218484
20210414-135712,29382,0.0,0.8,29415,0.0,0.8,64
20210414-135717,29382,66.7,0.8,29415,66.7,0.8,76
20210414-135722,29382,73.3,0.8,29415,56.2,0.8,60
20210414-135728,29382,60.0,0.8,29415,73.3,0.8,71216
20210414-135733,29382,53.3,0.8,29415,53.3,0.8,248740
20210414-135738,29382,60.0,0.8,29415,50.0,0.8,80
20210414-135744,29382,0.0,0.8,29415,0.0,0.8,60
20210414-135749,29382,0.0,0.8,29415,0.0,0.8,68
20210414-135754,29382,0.0,0.8,29415,0.0,0.8,40
20210414-135800,29382,0.0,0.8,29415,0.0,0.8,25264
20210414-135805,29382,0.0,0.8,29415,0.0,0.8,189252
20210414-135810,29382,0.0,0.8,29415,0.0,0.8,196
20210414-135816,29382,46.7,0.8,29415,60.0,0.8,60
20210414-135821,29382,66.7,0.8,29415,68.8,0.8,140
20210414-135826,29382,80.0,0.8,29415,73.3,0.8,64
20210414-135832,29382,60.0,0.8,29415,53.3,0.8,201020
20210414-135837,29382,60.0,0.8,29415,60.0,0.8,135872
20210414-135843,29382,60.0,0.8,29415,53.3,0.8,60
20210414-135848,29382,0.0,0.8,29415,0.0,0.8,72
20210414-135853,29382,0.0,0.8,29415,0.0,0.8,40
20210414-135859,29382,0.0,0.8,29415,0.0,0.8,72
20210414-135904,29382,0.0,0.8,29415,0.0,0.8,41772
20210414-135909,29382,0.0,0.8,29415,0.0,0.8,167372
20210414-135915,29382,6.7,0.8,29415,0.0,0.8,40
