timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210413-170034,5741,6.7,0.8,5772,6.7,0.8,352
20210413-170039,5741,13.3,0.8,5772,6.7,0.8,76
20210413-170044,5741,6.7,0.8,5772,6.7,0.8,120
20210413-170050,5741,46.7,0.8,5772,40.0,0.8,60
20210413-170055,5741,46.7,0.8,5772,40.0,0.8,272
20210413-170101,5741,46.7,0.8,5772,53.3,0.8,48
20210413-170106,5741,33.3,0.8,5772,46.7,0.8,36
20210413-170111,5741,40.0,0.8,5772,40.0,0.8,408
20210413-170117,5741,40.0,0.8,5772,46.7,0.8,100
20210413-170122,5741,13.3,0.8,5772,0.0,0.8,524
20210413-170127,5741,13.3,0.8,5772,6.7,0.8,36
20210413-170133,5741,13.3,0.8,5772,6.7,0.8,36
20210413-170138,5741,6.7,0.8,5772,6.7,0.8,36
20210413-170143,5741,13.3,0.8,5772,13.3,0.8,36
20210413-170149,5741,60.0,0.8,5772,60.0,0.8,36
20210413-170154,5741,60.0,0.8,5772,40.0,0.8,692
20210413-170159,5741,46.7,0.8,5772,46.7,0.8,84
20210413-170205,5741,46.7,0.8,5772,46.7,0.8,36
20210413-170210,5741,46.7,0.8,5772,40.0,0.8,36
20210413-170215,5741,56.2,0.8,5772,43.8,0.8,36
20210413-170221,5741,6.7,0.8,5772,0.0,0.8,236
20210413-170226,5741,6.7,0.8,5772,6.7,0.8,64
20210413-170232,5741,13.3,0.8,5772,13.3,0.8,560
20210413-170237,5741,6.7,0.8,5772,6.7,0.8,60
20210413-170242,5741,6.7,0.8,5772,13.3,0.8,36
20210413-170248,5741,6.7,0.8,5772,6.7,0.8,36
20210413-170253,5741,33.3,0.8,5772,33.3,0.8,272
20210413-170258,5741,53.3,0.8,5772,60.0,0.8,36
20210413-170304,5741,46.7,0.8,5772,40.0,0.8,40
20210413-170309,5741,33.3,0.8,5772,46.7,0.8,476
20210413-170314,5741,40.0,0.8,5772,53.3,0.8,52
20210413-170320,5741,6.7,0.9,5772,6.7,0.8,36
20210413-170325,5741,6.7,0.9,5772,6.7,0.8,260
20210413-170330,5741,13.3,0.9,5772,6.7,0.8,512
20210413-170336,5741,6.7,0.9,5772,6.7,0.8,36
20210413-170341,5741,13.3,0.9,5772,13.3,0.8,40
20210413-170346,5741,0.0,0.9,5772,6.7,0.8,36
20210413-170352,5741,40.0,0.9,5772,33.3,0.8,84
20210413-170357,5741,40.0,0.9,5772,43.8,0.8,620
20210413-170402,5741,46.7,0.9,5772,53.3,0.8,96
20210413-170408,5741,46.7,0.9,5772,46.7,0.8,56
20210413-170413,5741,53.3,0.9,5772,43.8,0.8,36
20210413-170418,5741,20.0,0.9,5772,6.7,0.8,40
20210413-170424,5741,13.3,0.9,5772,6.7,0.8,48
20210413-170429,5741,6.7,0.9,5772,6.7,0.8,236
20210413-170434,5741,6.7,0.9,5772,6.7,0.8,448
20210413-170440,5741,6.7,0.9,5772,13.3,0.8,80
20210413-170445,5741,0.0,0.9,5772,6.7,0.8,1024
20210413-170450,5741,40.0,0.9,5772,33.3,0.8,52
20210413-170456,5741,46.7,0.9,5772,43.8,0.8,36
20210413-170501,5741,53.3,0.9,5772,53.3,0.8,660
20210413-170507,5741,40.0,0.9,5772,53.3,0.8,412
20210413-170512,5741,46.7,0.9,5772,33.3,0.8,40
20210413-170517,5741,46.7,0.9,5772,40.0,0.8,40
20210413-170523,5741,6.2,0.9,5772,6.7,0.8,48
20210413-170528,5741,6.2,0.9,5772,0.0,0.8,36
20210413-170533,5741,6.7,0.9,5772,6.7,0.8,264
20210413-170539,5741,6.7,0.9,5772,13.3,0.8,436
20210413-170544,5741,6.7,0.9,5772,0.0,0.8,36
20210413-170549,5741,40.0,0.9,5772,46.7,0.8,36
20210413-170555,5741,46.7,0.9,5772,53.3,0.8,52
20210413-170600,5741,46.7,0.9,5772,46.7,0.8,236
20210413-170605,5741,53.3,0.9,5772,53.3,0.8,60
20210413-170611,5741,53.3,0.9,5772,46.7,0.8,464
20210413-170616,5741,60.0,0.9,5772,46.7,0.8,132
20210413-170622,5741,20.0,0.9,5772,13.3,0.8,48
20210413-170627,5741,6.7,0.9,5772,6.7,0.8,36
20210413-170632,5741,13.3,0.9,5772,6.7,0.8,256
20210413-170638,5741,6.7,0.9,5772,13.3,0.8,40
20210413-170643,5741,13.3,0.9,5772,6.7,0.8,64
20210413-170648,5741,12.5,0.9,5772,13.3,0.8,492
20210413-170654,5741,50.0,0.9,5772,53.3,0.8,68
20210413-170659,5741,53.3,0.9,5772,53.3,0.8,44
20210413-170704,5741,53.3,0.9,5772,46.7,0.8,248
20210413-170710,5741,46.7,0.9,5772,46.7,0.8,48
20210413-170715,5741,40.0,0.9,5772,40.0,0.8,36
20210413-170720,5741,6.7,0.9,5772,6.7,0.8,500
20210413-170726,5741,13.3,0.9,5772,6.7,0.8,76
20210413-170731,5741,6.7,0.9,5772,6.7,0.8,36
20210413-170736,5741,13.3,0.9,5772,6.7,0.8,252
20210413-170742,5741,6.7,0.9,5772,6.7,0.8,48
20210413-170747,5741,13.3,0.9,5772,6.7,0.8,68
