timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-153806,17892,26.7,0.9,17922,12.5,0.8,44792
20210414-153811,17892,33.3,0.9,17922,33.3,0.8,42484
20210414-153816,17892,0.0,0.9,17922,0.0,0.8,181168
20210414-153822,17892,0.0,0.9,17922,0.0,0.8,168
20210414-153827,17892,0.0,0.9,17922,0.0,0.8,72
20210414-153832,17892,0.0,0.9,17922,0.0,0.8,36
20210414-153838,17892,0.0,0.9,17922,0.0,0.8,36
20210414-153843,17892,0.0,0.9,17922,0.0,0.8,3152
20210414-153848,17892,86.7,0.9,17922,80.0,0.8,400
20210414-153854,17892,66.7,0.9,17922,56.2,0.8,480
20210414-153859,17892,6.7,0.9,17922,26.7,0.8,35116
20210414-153905,17892,20.0,0.9,17922,26.7,0.8,202524
20210414-153910,17892,60.0,0.9,17922,46.7,0.8,92
20210414-153915,17892,43.8,0.9,17922,40.0,0.8,56
20210414-153921,17892,0.0,0.9,17922,0.0,0.8,68
20210414-153926,17892,0.0,0.9,17922,0.0,0.8,44
20210414-153931,17892,0.0,0.9,17922,0.0,0.8,32304
20210414-153937,17892,0.0,0.9,17922,0.0,0.8,127012
20210414-153942,17892,0.0,0.9,17922,0.0,0.8,548
20210414-153947,17892,0.0,0.9,17922,0.0,0.8,72
20210414-153953,17892,73.3,0.9,17922,68.8,0.8,60
20210414-153958,17892,62.5,0.9,17922,73.3,0.8,72
20210414-154004,17892,13.3,0.9,17922,40.0,0.8,45404
20210414-154009,17892,20.0,0.9,17922,13.3,0.8,192924
20210414-154014,17892,46.7,0.9,17922,40.0,0.8,224
20210414-154020,17892,26.7,0.9,17922,6.7,0.8,56
20210414-154025,17892,0.0,0.9,17922,0.0,0.8,72
20210414-154030,17892,0.0,0.9,17922,0.0,0.8,36
20210414-154036,17892,0.0,0.9,17922,0.0,0.8,35192
20210414-154041,17892,0.0,0.9,17922,0.0,0.8,90792
20210414-154046,17892,0.0,0.9,17922,0.0,0.8,116
20210414-154052,17892,0.0,0.9,17922,0.0,0.8,48
20210414-154057,17892,60.0,0.9,17922,73.3,0.8,56
20210414-154102,17892,60.0,0.9,17922,40.0,0.8,66060
20210414-154108,17892,20.0,0.9,17922,20.0,0.8,176
20210414-154113,17892,46.7,0.9,17922,46.7,0.8,56
20210414-154118,17892,13.3,0.9,17922,33.3,0.8,56
20210414-154124,17892,13.3,0.9,17922,13.3,0.8,45252
20210414-154129,17892,0.0,0.9,17922,0.0,0.8,188704
20210414-154134,17892,0.0,0.9,17922,0.0,0.8,200
20210414-154140,17892,0.0,0.9,17922,0.0,0.8,36
20210414-154145,17892,0.0,0.9,17922,0.0,0.8,36
20210414-154150,17892,0.0,0.9,17922,0.0,0.8,40
20210414-154156,17892,0.0,0.9,17922,0.0,0.8,9172
20210414-154201,17892,0.0,0.9,17922,0.0,0.8,2464
20210414-154206,17892,33.3,0.9,17922,0.0,0.8,240
20210414-154212,17892,40.0,0.9,17922,46.7,0.8,80
20210414-154217,17892,20.0,0.9,17922,25.0,0.8,56
20210414-154222,17892,26.7,0.9,17922,60.0,0.8,56
20210414-154228,17892,20.0,0.9,17922,40.0,0.8,83512
20210414-154233,17892,0.0,0.9,17922,0.0,0.8,184756
20210414-154238,17892,0.0,0.9,17922,0.0,0.8,148
20210414-154244,17892,0.0,0.9,17922,0.0,0.8,56
20210414-154249,17892,0.0,0.9,17922,0.0,0.8,40
20210414-154254,17892,0.0,0.9,17922,0.0,0.8,36
20210414-154300,17892,0.0,0.9,17922,0.0,0.8,21632
20210414-154305,17892,0.0,0.9,17922,0.0,0.8,11280
