timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-151341,17892,6.7,0.9,17922,6.7,0.8,72
20210414-151347,17892,6.7,0.9,17922,0.0,0.8,60
20210414-151352,17892,13.3,0.9,17922,6.7,0.8,432
20210414-151357,17892,6.7,0.9,17922,0.0,0.8,104
20210414-151403,17892,6.2,0.9,17922,13.3,0.8,3760
20210414-151408,17892,0.0,0.9,17922,0.0,0.8,56
20210414-151413,17892,0.0,0.9,17922,6.2,0.8,13880
20210414-151419,17892,6.7,0.9,17922,6.7,0.8,132
20210414-151424,17892,6.7,0.9,17922,0.0,0.8,72
20210414-151429,17892,0.0,0.9,17922,13.3,0.8,424
20210414-151435,17892,6.2,0.9,17922,6.7,0.8,5812
20210414-151440,17892,6.7,0.9,17922,0.0,0.8,60
20210414-151445,17892,0.0,0.9,17922,0.0,0.8,14532
20210414-151451,17892,0.0,0.9,17922,0.0,0.8,88
20210414-151456,17892,0.0,0.9,17922,0.0,0.8,48
20210414-151501,17892,0.0,0.9,17922,0.0,0.8,2912
20210414-151507,17892,0.0,0.9,17922,0.0,0.8,176
20210414-151512,17892,0.0,0.9,17922,0.0,0.8,1448
20210414-151517,17892,0.0,0.9,17922,5.9,0.8,124
20210414-151523,17892,6.7,0.9,17922,6.2,0.8,80
20210414-151528,17892,6.7,0.9,17922,6.7,0.8,60
20210414-151533,17892,0.0,0.9,17922,0.0,0.8,488
20210414-151539,17892,13.3,0.9,17922,0.0,0.8,3636
20210414-151544,17892,6.2,0.9,17922,0.0,0.8,140
20210414-151549,17892,6.7,0.9,17922,0.0,0.8,13540
20210414-151555,17892,6.2,0.9,17922,6.7,0.8,76
20210414-151600,17892,6.7,0.9,17922,6.7,0.8,56
20210414-151605,17892,6.7,0.9,17922,6.7,0.8,56
20210414-151611,17892,0.0,0.9,17922,6.7,0.8,5884
20210414-151616,17892,6.7,0.9,17922,6.7,0.8,228
20210414-151621,17892,6.7,0.9,17922,0.0,0.8,14532
20210414-151627,17892,0.0,0.9,17922,0.0,0.8,80
20210414-151632,17892,0.0,0.9,17922,0.0,0.8,84
20210414-151637,17892,0.0,0.9,17922,0.0,0.8,36
20210414-151643,17892,0.0,0.9,17922,0.0,0.8,3536
20210414-151648,17892,0.0,0.9,17922,0.0,0.8,40
20210414-151653,17892,0.0,0.9,17922,0.0,0.8,3564
20210414-151659,17892,26.7,0.9,17922,12.5,0.8,104
20210414-151704,17892,60.0,0.9,17922,56.2,0.8,84
20210414-151709,17892,13.3,0.9,17922,6.7,0.8,119096
20210414-151715,17892,13.3,0.9,17922,43.8,0.8,156
20210414-151720,17892,60.0,0.9,17922,73.3,0.8,56
20210414-151725,17892,46.7,0.9,17922,33.3,0.8,112
20210414-151731,17892,0.0,0.9,17922,6.2,0.8,68
20210414-151736,17892,0.0,0.9,17922,0.0,0.8,56
20210414-151741,17892,0.0,0.9,17922,0.0,0.8,201132
20210414-151747,17892,0.0,0.9,17922,0.0,0.8,336
20210414-151752,17892,0.0,0.9,17922,0.0,0.8,64
20210414-151757,17892,0.0,0.9,17922,0.0,0.8,40
20210414-151803,17892,0.0,0.9,17922,0.0,0.8,1020
20210414-151808,17892,66.7,0.9,17922,60.0,0.8,176
20210414-151814,17892,66.7,0.9,17922,62.5,0.8,420
20210414-151819,17892,53.3,0.9,17922,46.7,0.8,49336
20210414-151824,17892,40.0,0.9,17922,18.8,0.8,57920
20210414-151830,17892,18.8,0.9,17922,53.3,0.8,143056
20210414-151835,17892,6.7,0.9,17922,0.0,0.8,59188
20210414-151840,17892,0.0,0.9,17922,0.0,0.8,68
20210414-151846,17892,0.0,0.9,17922,0.0,0.8,36
20210414-151851,17892,0.0,0.9,17922,0.0,0.8,40
20210414-151856,17892,0.0,0.9,17922,0.0,0.8,20696
20210414-151902,17892,0.0,0.9,17922,0.0,0.8,33156
20210414-151907,17892,0.0,0.9,17922,6.7,0.8,688
20210414-151912,17892,73.3,0.9,17922,75.0,0.8,108
20210414-151918,17892,46.7,0.9,17922,66.7,0.8,56
20210414-151923,17892,26.7,0.9,17922,33.3,0.8,56
20210414-151928,17892,40.0,0.9,17922,13.3,0.8,64
20210414-151934,17892,26.7,0.9,17922,20.0,0.8,60316
20210414-151939,17892,26.7,0.9,17922,0.0,0.8,199880
20210414-151945,17892,0.0,0.9,17922,0.0,0.8,164
20210414-151950,17892,0.0,0.9,17922,0.0,0.8,104
20210414-151955,17892,0.0,0.9,17922,0.0,0.8,36
20210414-152000,17892,6.2,0.9,17922,0.0,0.8,36
20210414-152006,17892,0.0,0.9,17922,0.0,0.8,4704
20210414-152011,17892,0.0,0.9,17922,0.0,0.8,9628
20210414-152016,17892,73.3,0.9,17922,80.0,0.8,224
20210414-152022,17892,66.7,0.9,17922,66.7,0.8,72
20210414-152027,17892,40.0,0.9,17922,6.7,0.8,22428
20210414-152033,17892,46.7,0.9,17922,20.0,0.8,83408
20210414-152038,17892,26.7,0.9,17922,40.0,0.8,161492
20210414-152043,17892,26.7,0.9,17922,37.5,0.8,56
20210414-152049,17892,0.0,0.9,17922,0.0,0.8,60
20210414-152054,17892,0.0,0.9,17922,0.0,0.8,68
20210414-152059,17892,0.0,0.9,17922,0.0,0.8,36
20210414-152105,17892,0.0,0.9,17922,0.0,0.8,112
20210414-152110,17892,0.0,0.9,17922,0.0,0.8,98096
20210414-152115,17892,0.0,0.9,17922,0.0,0.8,380
20210414-152121,17892,0.0,0.9,17922,0.0,0.8,72
20210414-152126,17892,73.3,0.9,17922,60.0,0.8,72
20210414-152131,17892,40.0,0.9,17922,53.3,0.8,136
20210414-152137,17892,20.0,0.9,17922,13.3,0.8,45592
20210414-152142,17892,40.0,0.9,17922,20.0,0.8,41948
20210414-152147,17892,26.7,0.9,17922,26.7,0.8,165788
20210414-152153,17892,0.0,0.9,17922,0.0,0.8,56
20210414-152158,17892,0.0,0.9,17922,0.0,0.8,68
20210414-152204,17892,0.0,0.9,17922,0.0,0.8,36
20210414-152209,17892,0.0,0.9,17922,0.0,0.8,44
20210414-152214,17892,0.0,0.9,17922,0.0,0.8,460
20210414-152219,17892,6.7,0.9,17922,0.0,0.8,66772
20210414-152225,17892,0.0,0.9,17922,0.0,0.8,56
20210414-152230,17892,66.7,0.9,17922,66.7,0.8,104
20210414-152236,17892,46.7,0.9,17922,73.3,0.8,60
20210414-152241,17892,26.7,0.9,17922,0.0,0.8,68
20210414-152246,17892,33.3,0.9,17922,6.7,0.8,45500
20210414-152252,17892,40.0,0.9,17922,31.2,0.8,216364
20210414-152257,17892,13.3,0.9,17922,0.0,0.8,60
20210414-152302,17892,0.0,0.9,17922,0.0,0.8,1008
20210414-152308,17892,0.0,0.9,17922,0.0,0.8,0
20210414-152313,17892,0.0,0.9,17922,0.0,0.8,68
20210414-152318,17892,0.0,0.9,17922,0.0,0.8,552
20210414-152324,17892,0.0,0.9,17922,0.0,0.8,42232
20210414-152329,17892,0.0,0.9,17922,0.0,0.8,36
